0,1,2
u-VUfmBqviqPAAwrlVoVS1BA,WRITE_REVIEW,r-LdTFWOJG0oOU12K8p7a__A
b-xYpAg60oZVbOtSYgrOKBgQ,HAS_ASPECT,Food
b-BoiAZQB9AHRvazM055GFOw,HAS_REVIEW,r-AhHWdKVQ0XSMVSPxsGZfWw
u-7I4DSE3vzdLcU6QRIvQeLQ,RATE,b-Pzs43Fkub-6A9hA1zqpF_w
Great,ASPECT_ATTR_FOR,b-P4zWgzYzy03D9LeDTpKuDg
Good,ASPECT_ATTR_FOR,b-c4qE3ygdEQUD9dZjganavA
b-35KvoWbA3kEsdckaWqG3OA,HAS_ASPECT,Service
u-550PQtrBHqSUjafvzVzEsQ,WRITE_REVIEW,r-0BmFo1BciDfrMBMLdhKssw
Staff,IS,Friendly
u-UKzNfJENS3TFLwcEf-U21Q,RATE,b-S4qUsi44l5D9BbUCkhwQEA
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_MENU,Firni
b-gA4bnK91phT5FTzG4ki3Dw,HAS_ASPECT,Food
Good,MENU_ATTR_FOR,b-UAXz2KC1aXpxzV-MLdXbmQ
b-oVuZtlCFg_zF090Nhtp0Ow,HAS_REVIEW,r-SAEZv1bJ4gN-j5C4Iz_S3g
Bread,IS,Good
b-MgsOZpYSntKSCzNROiWgYQ,HAS_MENU,Butter_Naan
b-COfzp0tze_F8N13zn40zzg,HAS_REVIEW,r-iXBsgDC7Tuq2PAGvX7du3Q
b-vCx6uieEF0W0mKFK4sT3Yg,HAS_MENU,Salad
u--OyYep6JEk58_v1EPZqgXQ,RATE,b--p-CuUMzN0HQz9OCQ8SZOA
b-LZWXP-D4YPlzsFjVx6b9XA,HAS_MENU,Chicken_Curry
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_ASPECT,Food
u-4_YXHsStJdeo3w3C7crAkw,VISIT,b-sUGlSS0AF2xPYFEjvKJbSA
u-CT9bcSQrpVLzml-CPKvzVQ,VISIT,b-CB99Ifh4OnBTnuNdRjj_fQ
u-UCG-PGg-rI8DdxbO9-SDyA,WRITE_REVIEW,r-gKlUrpp-HCvGhr0SjzPyzA
u-I8OgHOWhfyFsDPfC3YU3xw,VISIT,b-_PKXarw3GjlbwbXhjdpUMA
u-l00a55GxJQXTFVqm9yLGzw,VISIT,b-8PZGCtgG5MZKvz9i3B9gCA
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_ASPECT,Food
u-Qa8-Ln3MRfYMzJRhp9_xVA,VISIT,b-xA6L2w_TlbxHubb1xeBE8w
b-Ksk5cLav4OtbUtpRGp5b4g,HAS_REVIEW,r-rXTcJdMuugbUWe2-9evA2Q
u-GaJHjbnfOsoxR61XbXDNBw,VISIT,b-0cf-w9PK5gLkBkitL3bdqw
u-bwjPP2nwL7ucwTWftRJaHw,WRITE_REVIEW,r-6fOQL8m9-uXRUPL_9YvcxQ
u-Dk4fcOTwZo8hVLyvtQVu3Q,VISIT,b-qhKNZTtTT6GLnPzQny-v9Q
Service,IS,Fine
Delicious,MENU_ATTR_FOR,b-jb0-JZMt-6Khsh-VwsDtLQ
Terrible,ASPECT_ATTR_FOR,b-Q8uwArm4h8bhsqxw84Gd8w
u-n86B7IkbU20AkxlFX_5aew,VISIT,b-LwXo16VrGPhhOWc_Wj7ifw
Fine,ASPECT_ATTR_FOR,b-bO_JX-lDo5D5JGZhK5Ly3A
b-LZWXP-D4YPlzsFjVx6b9XA,HAS_MENU,Dal
b-gXLiBVCHIqoPEw2CaP3QmQ,HAS_REVIEW,r-tKIRvLIGaKtypUhq47QCVQ
b-vCx6uieEF0W0mKFK4sT3Yg,HAS_MENU,Naan
u-rR177wis4wxhd2Asqv_EpQ,VISIT,b-AZKhBlrI5vgTBm3j9WwnbA
Good,MENU_ATTR_FOR,b-P4h8kgy_48oE9vCHJc4BCQ
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_REVIEW,r-LclddwavTwdTwxCgSfmNGg
b-gA4bnK91phT5FTzG4ki3Dw,HAS_MENU,Eggplant
b-0cf-w9PK5gLkBkitL3bdqw,HAS_MENU,Bread
Biryani_Rice,IS,Soft
u-TzU30D-CjtPP3XumggK0Mg,VISIT,b-f6T2YaTfGoSyQV-l4jzrjw
u-M4P02bBbTauuwP6OhGpT-g,WRITE_REVIEW,r-Pif6DOrJIGZkPIUUHxO6nA
u-7hR-v0xxQaClIDrqxgjjvA,ORDER,Navratan_Korma
b-TTCZkfxt0GW8YUzdVe0PrA,HAS_REVIEW,r-fDVbDzskhWmpYymdDzdJAQ
u-TMV_sdcRAzmgByr2ez6dAw,VISIT,b-mOsKIonnlHllP9gfbXdgnQ
b-SxuD7iY8QO88PNbSdNmNKg,HAS_REVIEW,r-FzVIPNCxA8SMPMTQL5QRVA
Soft,MENU_ATTR_FOR,b-Eu-M3y8a5bIxIRXlCj9yHA
b-ZJ0gQp0fcnIDiZv0m9--Gg,HAS_ASPECT,Service
b-5eDg_Y2N6aU_k7tIxoFXTg,HAS_ASPECT,Food
b-eRZuxjnaMviiVyvhejwTBQ,HAS_REVIEW,r-d2v3-C1JaUpnwZXZNFWLrw
u-BuoeBRpUhNZud9LPycrMWw,RATE,b-dg4EMyM1feTEWfLPSbunrg
b-Pzs43Fkub-6A9hA1zqpF_w,HAS_REVIEW,r-zEM5SNu4lLb8KiDso3XVYw
Food,IS,Excellent
u-AJ7OBUjRaf0FZDq7VFxNTA,VISIT,b-_X0M7EMx475KZSX9wAsmgg
Biryani,IS,Good
u-7EvVJOWVSy_ySO_os9-0Zw,RATE,b-gA4bnK91phT5FTzG4ki3Dw
u-aBjUd4riPiGBCGpWMCH7cw,WRITE_REVIEW,r-pkwN1LPWoPE2oHLAIL3jSQ
u-J56C7Dc9E7Q0mpMTJGW6Qw,WRITE_REVIEW,r-XucTPCK2cxPBr-Q0ArsjEw
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_MENU,Kebab
b-xA6L2w_TlbxHubb1xeBE8w,HAS_MENU,Chicken_Chettinadu
u-m78ZLMMybP-X0M1ULZD7yw,ORDER,Masala_Tea
Staff,IS,Nice
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_REVIEW,r-pk6bZ3qZ3L9nTJ3enMPK5Q
u-uf95iifC_TQ-DtDs0rtiXg,RATE,b-j9YFHVQqxM_qKHIc4nck-A
u-JAPLYewQZ39q4oVdNhCNYw,VISIT,b-xA6L2w_TlbxHubb1xeBE8w
u-3o7N8KbJyYPlj61Kl2AHGQ,VISIT,b-Q8uwArm4h8bhsqxw84Gd8w
u-LwYZnGzCfpejTbjqcxj2Rw,VISIT,b-UaMq3DUhtkoZ5WCEQm2T9g
Loud,ASPECT_ATTR_FOR,b-SxuD7iY8QO88PNbSdNmNKg
u-MavSq5J2vsW5qoteLa0DFg,VISIT,b-TTCZkfxt0GW8YUzdVe0PrA
Pleasant,ASPECT_ATTR_FOR,b-3wJ4kJsJhayyfJ30HsS04g
Delicious,MENU_ATTR_FOR,b-0zTLMQOZhiCp9GFtegiFsw
u-mQoPN2K6iiBdPjMXrWLf3g,VISIT,b-vCx6uieEF0W0mKFK4sT3Yg
u-KakQUoJZlE9EMDRlznLxJg,VISIT,b-MgsOZpYSntKSCzNROiWgYQ
b-CvOxwAhmwwy3sQRKYVAjGg,HAS_MENU,Paneer_Makhani
u-p_bN8wNVDtu4BH2ecP5zBw,ORDER,Soup
Dry,MENU_ATTR_FOR,b-mOsKIonnlHllP9gfbXdgnQ
u-2qLQOJHBuGQTwoIFnMFmRg,VISIT,b-xSuR0FK8cHzBLXowCV3Pyw
b-OZwMMnRncrp7_uC-N3vV1Q,HAS_REVIEW,r-f2Jjam0JdSKavfURX1857A
u-pW1Dy4BWssf8vlkjgKhbgw,RATE,b-j4ytRzcmtU4cLMBrhY7jMA
Service,IS,Lack
b-XvuUYiJYAAiNC4AmdbBZ8g,HAS_REVIEW,r-pKuPqOXP57JiSNU_gFGoIQ
u-9nVrOmQVKBLsHFNUzCIvoA,RATE,b-XvuUYiJYAAiNC4AmdbBZ8g
u-zp-0tBAMMpZ3R_Efd4G3AA,RATE,b-xSuR0FK8cHzBLXowCV3Pyw
u-6BvOG5QZswX4l0IbicFFIQ,VISIT,b-5eDg_Y2N6aU_k7tIxoFXTg
u--zXaFNM5RS3IBaF4dC-RLg,WRITE_REVIEW,r-mMLgykbYQLh4eG3S4wgrXQ
u-6sd91wZnAcxQrfQJOQE9aw,VISIT,b-qcqDjeirxvdgW5kQVkEwSA
Service,IS,Courteous
b-f7RXwcus_-EOsR0q5ctVjw,HAS_MENU,Sauce
Delicious,ASPECT_ATTR_FOR,b-5eDg_Y2N6aU_k7tIxoFXTg
u-GkKUrtJFY6wCBkoprbN5gA,WRITE_REVIEW,r-VYGP0-OYd8t-DtIxDSVrlQ
u-eTCLgp-llNjaSW75sFqBmQ,WRITE_REVIEW,r-i9hq5Cj4OwyWCvCkKPHtdA
b-hubbaEcYPYEZu5Ziz6i0lw,HAS_MENU,Mantra_Masala
u-eoRTFJxRb0RqeGxT0V5udA,RATE,b-UAXz2KC1aXpxzV-MLdXbmQ
Chicken,IS,Tender
Enough,ASPECT_ATTR_FOR,b-k9PfKE7KfztoMpOSx25UpA
u-hkzoIEuMQ7FWeoVtX4XB5Q,RATE,b-ZJ0gQp0fcnIDiZv0m9--Gg
b-oX6y1Jm1jYLoWifmIrtaSQ,HAS_MENU,Chicken
u-7DBDjEN6SnVgLe5zWOe-FA,WRITE_REVIEW,r-edEjXxb5RwzThFzGvZJ0hQ
L'Île-Perrot-Canada,LOCATED_IN,Canada
b-gXLiBVCHIqoPEw2CaP3QmQ,HAS_REVIEW,r-Qvyh1ObX431JUxKPwJBj-g
b-LZWXP-D4YPlzsFjVx6b9XA,HAS_ASPECT,Service
b-0Hy2VE9tqTo4QbovMz3xrQ,HAS_REVIEW,r-KhLtvFqpwfljHlFzwi5QEw
u-dzC95g6MT4ErmcKbiu6oTg,RATE,b-p-J9iJgeHmPGk2jFAM0WnA
u-siQ5lFjAFCBwXwxio7lFLw,WRITE_REVIEW,r-5oPYUw0RUCRiaJH41w1wyg
u-NPPnwMFQjv80vV2mQr8tdg,VISIT,b-Eu-M3y8a5bIxIRXlCj9yHA
Great,MENU_ATTR_FOR,b-kG0N5urz2lkPEBDPjqFR3w
Fresh,MENU_ATTR_FOR,b-vZu3xxlMQSqFngDgdFLfXg
Helpful,ASPECT_ATTR_FOR,b-oX6y1Jm1jYLoWifmIrtaSQ
u-if3b1CBDBDJYnGo_hXtHDg,RATE,b-sUGlSS0AF2xPYFEjvKJbSA
Service,IS,Great
Friendly,ASPECT_ATTR_FOR,b-qhKNZTtTT6GLnPzQny-v9Q
u-gZUVSBm-BWntWeQTYH04UQ,HAS_FRIEND,u-_S5LEY9-j-u9DgfahVb0gQ
Delectable,MENU_ATTR_FOR,b-LZWXP-D4YPlzsFjVx6b9XA
u-mZXJm66OCWR0H45VR62MUg,WRITE_REVIEW,r-So9IvK-KipnI2kPPcF4-zQ
u-44cJKsjBYZvTJLepT49WCQ,VISIT,b-Dd1w7xR7Xs3bthwusgy33Q
u-ub8FMhBU6hJ0u1jjChlkyg,WRITE_REVIEW,r-d2v3-C1JaUpnwZXZNFWLrw
b-oX6y1Jm1jYLoWifmIrtaSQ,HAS_ASPECT,Food
u-hSlNutwv-_EkosB92sdpyg,WRITE_REVIEW,r-_6H1zDcGDMbPB22BL_bP0A
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_REVIEW,r-u1elnhElCVcseMlyF-rOlA
b-DKqhCd3Vwl3CEo8vUHhLYg,HAS_REVIEW,r-9_Q5oqBns1VzlxBKjleseQ
b-W_9ophRRWO924hn1S-y2Hg,HAS_REVIEW,r-NrmOX-4WHgtGfg3UhvEiHw
b-yy_FhzQCeLreV21OBccPAg,HAS_ASPECT,Food
Price,IS,Good
Excellent,MENU_ATTR_FOR,b-5eDg_Y2N6aU_k7tIxoFXTg
Naan,HAS,Taste
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_MENU,Scotch_Eggs
b-8PZGCtgG5MZKvz9i3B9gCA,HAS_MENU,Chicken_Wrap
u-Qvaor-prruNFC_SYW2EmNQ,RATE,b-V_jIfMz9Z7a5mthleRq0_w
u-ePYBtacoCeNeB64njHUDxw,WRITE_REVIEW,r-vRfM1Y7avSkxB5ZL368saQ
b-MgsOZpYSntKSCzNROiWgYQ,HAS_MENU,Tomato_Soup
u-Y6ORRvlywg5fV7FSgUM5BA,WRITE_REVIEW,r-IXh01dgi5-YKG-wkWHUtEA
u-vRMlt2TBsH5_efNSJLGD7w,VISIT,b-ICUCAzUZFiWkYs7iCtNCQg
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_MENU,Noodles
Good,ASPECT_ATTR_FOR,b-Eu-M3y8a5bIxIRXlCj9yHA
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_REVIEW,r-2-YS6RowgefWir9TK1TkYA
u-MGS4xcClMRZ2SYlmWdv5WQ,VISIT,b-NHDdAZJqS3cf_K6HYxoQ9w
u-4QgXlvkNrDGmn0HeekD7xw,RATE,b-vCx6uieEF0W0mKFK4sT3Yg
u-Mk9ekByCVSifYjfPty8kIw,ORDER,Gobi_Manchurian
b-5VOqWjRXUPc7b1A_NSI9mQ,HAS_REVIEW,r-iTHD6VrE_0_6PLmM5eFzTg
u-p9GBbKZXRk4Pici-quDB0A,VISIT,b-Eu-M3y8a5bIxIRXlCj9yHA
Good,MENU_ATTR_FOR,b-Pzs43Fkub-6A9hA1zqpF_w
b-oX6y1Jm1jYLoWifmIrtaSQ,HAS_CATEGORY,Pakistani
u-KBSFwLHntHwf0e28a94ckg,WRITE_REVIEW,r-zYa0zrIQns-wEXdk2c0mtg
b-YywWkWX235ZurTWSLqNPog,HAS_MENU,Gobi
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_REVIEW,r-MKQqXAqnCjz4wae3ydP6dw
Tikka_Masala,IS,Excellent
u-YPglLG7FfeQfQDXLl79kZg,VISIT,b-7vgWonwfqRt9pxR1c00Ulw
b-_PKXarw3GjlbwbXhjdpUMA,HAS_ASPECT,Food
Good,MENU_ATTR_FOR,b-BoiAZQB9AHRvazM055GFOw
Excellent,ASPECT_ATTR_FOR,b-qhKNZTtTT6GLnPzQny-v9Q
b-TTCZkfxt0GW8YUzdVe0PrA,HAS_MENU,Naan
u-nnS8pKdfPMQuK-dDptZo9A,WRITE_REVIEW,r-ZAiza35waUpGPF7Oiuychw
u-A2s1YH0eJZPdZi6c42rnGA,VISIT,b-ZJ0gQp0fcnIDiZv0m9--Gg
u-1R_hou5lgjLWsZmYHOSCnQ,RATE,b-Dh2Z3WNu6M71LbMNHEeg3w
u-sgh9YX4FZ8fcYxytnAol-w,RATE,b-OZwMMnRncrp7_uC-N3vV1Q
b-xA6L2w_TlbxHubb1xeBE8w,HAS_REVIEW,r-R4qwQHVQ2GDzm8c0ZuBlSw
u-4oTUo9_a4pxKstYc6aV8FA,RATE,b-TTCZkfxt0GW8YUzdVe0PrA
b-GC9Re0tKAnecMww3DB638g,HAS_REVIEW,r-QqYPbTtu0i6xdpw0SgN7RA
u-HtThhuFnksLAAZdiC__1Qw,RATE,b-UAXz2KC1aXpxzV-MLdXbmQ
b-S4qUsi44l5D9BbUCkhwQEA,IS,Amazing
u-TpKaOVD8dGL6nMAMNg0p0Q,VISIT,b-0cf-w9PK5gLkBkitL3bdqw
u-45r0gDQRtGWEHnaVb4Iy4A,VISIT,b-rYziPPEILDXJ_F5uKR--YQ
u-Aml_223CjrILCQaZ6YNw0g,VISIT,b-0cf-w9PK5gLkBkitL3bdqw
Good,MENU_ATTR_FOR,b-jb0-JZMt-6Khsh-VwsDtLQ
u-bPu0FHiJ9FH5d5PLXo7VEw,WRITE_REVIEW,r-gQAp4vDr98pw_htkJoAhvg
u-3o09Ya5VcRVMN3b2szZvkQ,RATE,b-DKqhCd3Vwl3CEo8vUHhLYg
u-LrIBQt02TkZN5LIkJkDpHw,WRITE_REVIEW,r-Vk_3l7sCBOkQx1752VEQZQ
u-14ryIRc7Rh4N_oHgbqpTFQ,WRITE_REVIEW,r-z9nxS0aWzOU9nOr7H3irHg
Vegetables,IS,Good
u-tM35Wboo2VuVfcjIxOrnOg,VISIT,b-qhKNZTtTT6GLnPzQny-v9Q
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_CATEGORY,Hakka
b-Dd1w7xR7Xs3bthwusgy33Q,HAS_MENU,Potato_Curry
u-M52QrSGBxYao0zqzTZdntg,VISIT,b-f7RXwcus_-EOsR0q5ctVjw
u-xNn_raPawjxoLUbnZcG_pg,RATE,b-De8Z9rLZOmf-icp3gDxCZA
Amazing,MENU_ATTR_FOR,b-DKqhCd3Vwl3CEo8vUHhLYg
b-AZKhBlrI5vgTBm3j9WwnbA,HAS_MENU,Chicken
Delicious,MENU_ATTR_FOR,b-Pzs43Fkub-6A9hA1zqpF_w
Outstanding,ASPECT_ATTR_FOR,b-5eDg_Y2N6aU_k7tIxoFXTg
b-Dd1w7xR7Xs3bthwusgy33Q,HAS_CATEGORY,Specialty_Food
u-9fgBA8JsS1RZTCShEGj-xg,VISIT,b-Dh2Z3WNu6M71LbMNHEeg3w
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_ASPECT,Food
u-eduwe7PJ5jtrMMO6ZSFtEg,RATE,b-MMOEaEcq-bsg_RYWHSC4_g
Decent,ASPECT_ATTR_FOR,b-P4h8kgy_48oE9vCHJc4BCQ
u-8q4qgrHmNn2OHLb8g3nHGQ,VISIT,b-P4h8kgy_48oE9vCHJc4BCQ
Tempe-United_States,LOCATED_IN,United_States
u-3n9g3tGFG9dCuQyWfO4RiQ,WRITE_REVIEW,r-qjbF4APi1GvVTkhm3g4Nvw
Enough,MENU_ATTR_FOR,b-0zTLMQOZhiCp9GFtegiFsw
Right,MENU_ATTR_FOR,b-hubbaEcYPYEZu5Ziz6i0lw
Naan,IS,Tasty
u-ghC_-3uK25V9pcmixuWatw,VISIT,b-GC9Re0tKAnecMww3DB638g
b-k9PfKE7KfztoMpOSx25UpA,HAS_REVIEW,r-aHJR70kSGAhifDVga_4kYg
u-ckIQDdwuyDkVk_GRsRy46w,VISIT,b-SxuD7iY8QO88PNbSdNmNKg
u-waSAVh9FIdCNGEJp1_wq5A,RATE,b-hubbaEcYPYEZu5Ziz6i0lw
u--3L0d2OoL7KOVgHrxybdjw,WRITE_REVIEW,r-SuLiHxGI6oEVvG6wbgIBCA
Biryani,IS,Good
u-XXVEuojRkBY-ffo97XSy8Q,VISIT,b-YywWkWX235ZurTWSLqNPog
Service,IS,Welcome
b-V_jIfMz9Z7a5mthleRq0_w,HAS_MENU,Mint_Chutney
u-OXLbpZSZiOLPry6rsA2YVQ,VISIT,b-MMOEaEcq-bsg_RYWHSC4_g
u-zuFF5CTsZkacie2X7RP-0A,VISIT,b-f6T2YaTfGoSyQV-l4jzrjw
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_REVIEW,r-xJ1WF-cuxJhnQLaoTZW6tA
Naan,IS,Nice
u-eQzmDj_pF8TtgMgXScRCFA,VISIT,b-kG0N5urz2lkPEBDPjqFR3w
Tasty,MENU_ATTR_FOR,b-kG0N5urz2lkPEBDPjqFR3w
u-TzqcDG9oJLdXQuAZA9e0yA,VISIT,b-W_9ophRRWO924hn1S-y2Hg
b-y4z0iQZWN4R2Fk8SiPQU5A,HAS_ASPECT,Food
b-eRZuxjnaMviiVyvhejwTBQ,HAS_CATEGORY,Afghan
u-tXODlx_LxvLEgPIbLCgDjQ,RATE,b-COfzp0tze_F8N13zn40zzg
Slow,ASPECT_ATTR_FOR,b-SxuD7iY8QO88PNbSdNmNKg
u-R6vb0FtmClhfwajs_AuusQ,WRITE_REVIEW,r-94FiBNsHU-_Q6kQ7m-_NFg
b-f6T2YaTfGoSyQV-l4jzrjw,HAS_ASPECT,Food
Great,ASPECT_ATTR_FOR,b-TAnzFr9NixvCbvUdJMWL5Q
Friendly,ASPECT_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
Food,IS,Awful
b-or1daHtUK9b7sqFRPf62GQ,HAS_MENU,Ginger_Tea
u-OqdJYU9BZ8bxOtuzX96IAw,RATE,b-TTCZkfxt0GW8YUzdVe0PrA
Food,IS,Good
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_MENU,Roast_Kidney
b-V_jIfMz9Z7a5mthleRq0_w,HAS_REVIEW,r-5s4ACQtxWAvgNUvWJfvQrQ
u-vHx9FtdWDTOcSLsj6_6WCw,HAS,Menu
Food,IS,Delicious
b-TAnzFr9NixvCbvUdJMWL5Q,IS,Good
Garlic_Naan,IS,Hot
u-oiVZNDxU-BzRTXnQe6O_NQ,VISIT,b-sUGlSS0AF2xPYFEjvKJbSA
u-YsTFQ_cJOTM0QALXuNF_BQ,RATE,b-k9PfKE7KfztoMpOSx25UpA
u-C0bn6f7mqw_JZuHQ0Y3-_Q,WRITE_REVIEW,r-l1CP4n5t4hELUr0AYVlrMg
Food,IS,Amazing
u-oplWgjTUMVyIohDvtF_Hcw,RATE,b-7xA6iSP0Ndn08tpBFQtUKA
u-9UAjDzvFEQpYtI_nRJ15fg,VISIT,b-DxbdfvNYPCyiLJDDPJK3Tg
u-J5eK0nDfQPlD0VeihS40kA,VISIT,b-scM6rLQqoz5dEIgwz_JFsg
Staff,IS,Friendly
u-wffnrXJoLppOlvNOZKU70A,ORDER,Chicken
Wonderful,ASPECT_ATTR_FOR,b-V_jIfMz9Z7a5mthleRq0_w
u--dEAguztpqPvzftWb_YNdA,WRITE_REVIEW,r-pNQ7XJIz4giOor6-fGNGSw
Great,ASPECT_ATTR_FOR,b-Q8uwArm4h8bhsqxw84Gd8w
u-ZjIlRvHIPdPqJ4ewOMoMoQ,VISIT,b-gXLiBVCHIqoPEw2CaP3QmQ
Staff,IS,Nice
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_MENU,Naan
b-DKqhCd3Vwl3CEo8vUHhLYg,HAS_REVIEW,r-N8wTZwJ48OMkhg2eONeSDQ
u-6Ki3bAL0wx9ymbdJqbSWMA,VISIT,b-35KvoWbA3kEsdckaWqG3OA
u-Jai6ZKPwMwIOEh8mqI8JoQ,RATE,b-UaMq3DUhtkoZ5WCEQm2T9g
u-XW64UVltaNAF_zxqKDEt4A,WRITE_REVIEW,r-gtYe3KPqSxCg6TVQTL3Zsg
Madison-United_States,LOCATED_IN,United_States
u-pOJmVSIJFbLQ5u1MhfsWLw,RATE,b-7vgWonwfqRt9pxR1c00Ulw
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_REVIEW,r-w1QaxfSSPO9pGXPExYcFYA
Delicious,MENU_ATTR_FOR,b-c4qE3ygdEQUD9dZjganavA
Great,ASPECT_ATTR_FOR,b-tIXpNWE6R1yadAThbSefHw
Terrible,ASPECT_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
u-Iv-dbHr2ZTsb8mrd_KDR8g,ORDERED,b-gw0ZS5b5RP3Lzr1BoCbALg
u-i7QG1ixeuFwpemeLvmRKHA,RATE,b-DxbdfvNYPCyiLJDDPJK3Tg
b-TTCZkfxt0GW8YUzdVe0PrA,HAS_REVIEW,r-zr2cqhj017Ym8JimW9llLA
b-Ksk5cLav4OtbUtpRGp5b4g,HAS_ASPECT,Ambience
u-QgDY_9osm0KHkP70ftYAtA,RATE,b-jb0-JZMt-6Khsh-VwsDtLQ
u-OQBMu7x0V4Oz3iFv3x0i5Q,VISIT,b-h-psPOmlY0mCOflb3S3rdQ
u-NTWjKabDCS5KBryITdV72A,WRITE_REVIEW,r-kd-Vb9_OkkbKPXuhoY0IKA
b-ZNdV9ytExuxPTXSN8i2xhw,HAS_REVIEW,r-lk9OBDwvndUuemN9kW1MPQ
u-aTOk-koYtBngLFgrSwAo_A,WRITE_REVIEW,r-WViavLIa1wmRKaC-kTZDew
b-oVuZtlCFg_zF090Nhtp0Ow,HAS_REVIEW,r-ECcZ-t5gkS-gPlM7IazbMw
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_MENU,Chicken
u-WiQHSpdBZksrc6jCvU6yXw,VISIT,b-hubbaEcYPYEZu5Ziz6i0lw
b-BxkVct02QHybp54ATZgkUQ,HAS_MENU,Bread
b-mOsKIonnlHllP9gfbXdgnQ,HAS_REVIEW,r-UlyZEhpYQ0ZJzFBQ1xnoKQ
b-35KvoWbA3kEsdckaWqG3OA,HAS_MENU,Naan
b-DKqhCd3Vwl3CEo8vUHhLYg,HAS_MENU,Garlic_Naan
u-xsBjO0GTAvZK8i2A8_z20g,VISIT,b-UAXz2KC1aXpxzV-MLdXbmQ
b-0zTLMQOZhiCp9GFtegiFsw,HAS_REVIEW,r-g8mBWTUO4IXsPku_2Y_0fw
u-IZXnSMdOkVdFH-mw6zQBbA,WRITE_REVIEW,r-bnjcy-4CXLPyQnHviMOEiw
u-L-IwJ7QPpg381tOfl61x7A,RATE,b-sUGlSS0AF2xPYFEjvKJbSA
u-I8OgHOWhfyFsDPfC3YU3xw,WRITE_REVIEW,r-SFfOxTEMh9Lv3MP8rPKp-Q
u-4W-ZU-E82HWWUNNk9tfN6g,RATE,b-3wJ4kJsJhayyfJ30HsS04g
b-35KvoWbA3kEsdckaWqG3OA,HAS_REVIEW,r-uKcikjOwDsXNYYfGjtWdvA
Daal_Makhaani,IS,Good
b-DeI4KqEeWy0cTdh7Wy5_RA,HAS_REVIEW,r-Gw7kFc-I-H4EeTObxGW1xw
u-R6vb0FtmClhfwajs_AuusQ,RATE,b-TAnzFr9NixvCbvUdJMWL5Q
u-ayVBf253VsV2Es7tD-rgug,VISIT,b-kG0N5urz2lkPEBDPjqFR3w
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_REVIEW,r-83hpJuWM33hri5z-_Q3VWA
b-_X0M7EMx475KZSX9wAsmgg,HAS_REVIEW,r-LOvxhLiQWl5EiWkfIjuVmQ
u-aWW3OuhW1LM2HLqeyQQusA,WRITE_REVIEW,r-cEXiLygWu6NdZ0QsLzRSwQ
u-Xhs9bMpIVrc0Z2N9s3B8jw,WRITE_REVIEW,r-PsOpnJkDzbw560SZF38MCQ
u-A05HPjCOyhV9j7vn_dk7UA,VISIT,b-Q8uwArm4h8bhsqxw84Gd8w
u-dVoRMxo54NVHsL_zyAgYRQ,ORDER,Choolaah_Salad
b-YywWkWX235ZurTWSLqNPog,HAS_ASPECT,Food
Food,IS,Delicious
u-aEMadd3c9ufio64ngrDu8A,WRITE_REVIEW,r-SulFxqmf801hkkR7Wh0JQQ
b-k9PfKE7KfztoMpOSx25UpA,HAS_MENU,Naan_Bread
u-J56C7Dc9E7Q0mpMTJGW6Qw,RATE,b-f6T2YaTfGoSyQV-l4jzrjw
Hot,MENU_ATTR_FOR,b-DJuQgsoj-qmU0i5iTAa4aA
Authentic,MENU_ATTR_FOR,b-P4zWgzYzy03D9LeDTpKuDg
u-nLADCnXaYRlx4jYJcHcGdA,RATE,b-P4h8kgy_48oE9vCHJc4BCQ
u-f--ona4DuvVKoKoumX4Tyg,ORDER,Naan
b-0cf-w9PK5gLkBkitL3bdqw,HAS_REVIEW,r-llrN-OAgYbnvwmVW9egq-g
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_REVIEW,r-dUd52RS4gUfw8I1WDwbZSg
Horrible,ASPECT_ATTR_FOR,b-CvOxwAhmwwy3sQRKYVAjGg
b-qMw7mFHAjgG7qN82aXmeZg,LOCATED_IN,Brampton-Canada
u-D00_hYr7kRO27kS1_TMqvg,WRITE_REVIEW,r-gfgEbzQMaJjrq4Hrw27GMA
u-kFxUTucJzwiQnMsCOOb-eg,VISIT,b-BoiAZQB9AHRvazM055GFOw
