id,user_id,name,gender,age,fans,review_count,average_stars,friends
1123,u-CnSzFGho_Ofsda3DOg0cIA,Laurie,female,56,4,138,4.42,
1124,u-S_Joujv7euX3N9yHqE4IMw,Jim,male,45,0,416,3.75,
1125,u-RrL8OvToV0Qo2DJW4vJ7ow,Gaganpreet,male,18,0,5,2.6,
1126,u-ZKgw-JJ8ZLKzDe5N1sNccw,Beth,female,45,3,50,3.84,
1127,u-Rove-_SK-PAezQPQS7cnaQ,Mark,male,1,4,147,3.61,
1128,u-3QrmJ2lThhAE4IgRePZMGw,J,female,18,0,8,4.75,
1129,u-PXe-x5SAMzAEn8EOBCVgeA,Brenda,female,35,16,556,3.59,
1130,u-tsIYfjjy4ds3ImlnJ1PHdw,Mary,female,1,0,31,4.58,
1131,u-kic88CxK3ZXwE7gy2yfECA,Greg,male,45,0,12,3.5,
1132,u-jEkrXY75io2Kej52s-_3pA,Leiko,female,35,0,1,4.0,
1133,u-36yJtLsle_c_Ipn-Lnw9Nw,Punit,male,35,0,8,4.13,
1134,u-gQC1yHLw8WYEWl2lhcTkdQ,Sapna,female,45,0,4,5.0,
1135,u--iGO8sRXF61OgrJ6Zn5WHQ,Swetha,male,35,8,117,4.15,
1136,u-kR1er75QP_E4xBBFlrbAYA,Abdullah,male,18,18,122,4.32,
1137,u-LxOq8BrpU5xGT7iLcv6_Yw,Jonathan,male,35,2,15,3.67,
1138,u-now_e3yg7nAq5vb4FXEcqQ,Sanjay,male,18,0,2,5.0,
1139,u-P54nt3IxiKjFczxMzWBGQw,J,female,35,0,33,2.97,
1140,u-SaeB_3kHKCAcb1yzCkCDbg,Anne,female,35,9,182,3.74,
1141,u-eHk_vZvIUdZPH-7-I-Oybw,Julia,female,25,4,24,4.08,
1142,u-qSelCpqKVH_zVgZG-eSHlg,Yashpreet,male,18,0,3,4.33,
1143,u-2c0R5c7lCLq81N9hH70FAA,jen,female,25,0,4,5.0,
1144,u-hD1uLhIKDeAMfoi_WHxInA,Adrien,male,35,0,10,3.9,
1145,u-tZrO3VcysHPBb63e_jnl_w,Chintu,female,25,0,32,3.25,
1146,u-IQ8JZGg2po5YrcYqCBQQrw,Pratishruti,male,45,63,274,3.63,
1147,u-44cJKsjBYZvTJLepT49WCQ,Marie,female,35,0,13,4.42,
1148,u-69MbRPKuq7qdlpWNdUrDNQ,Meg,female,56,0,2,5.0,
1149,u-T1TI-1x4TJB7V-nJhaP_NA,Veronica,female,35,72,322,4.52,
1150,u-cPgxJlQjyD0Q1XtEEqsG-g,Arpit,female,35,0,4,4.0,
1151,u-OQbrtiG2DoNb8j3mXMZ2lw,Harry,male,1,0,4,3.0,
1152,u-MppzipH-1g7jrN-WWDhYfQ,Phil,male,45,2,102,4.64,
1153,u-mibgjGSMUS9F8zyWRa-f7w,Divya,female,35,0,56,4.63,
1154,u-nXMMoDzXRByQiWH9cf-FAQ,Michael,male,45,119,1074,4.07,
1155,u-vHdOQOmSBzxPXl6E9a6UmQ,Amit,male,45,0,57,4.19,
1156,u-ZZoCpRavbM0PdbBesuBoqQ,Justin,male,35,0,11,4.09,
1157,u-rIl-1tvTHYVcvptlVhUJ4w,Akash,male,25,0,1,5.0,
1158,u-U8fdPp1kx-yd7Zvx9feGxQ,Dipika,male,45,10,165,3.69,
1159,u-i55P5vrrGhjIHe1ZA_C-Lw,Paanks,female,35,0,35,3.37,
1160,u-oYwvr1iJSJ5mhrryKXU2oA,Todd,male,45,0,3,5.0,
1161,u-sAXmGzzv4ovtSL8slU6i4A,Heather,female,35,0,31,3.79,
1162,u-A8l75Uk6I0D2pSuNfkbpLQ,James,male,56,0,4,4.6,
1163,u-FAK3hFGYzaGWLqh0_IouSg,Josh,male,18,0,5,4.2,
1164,u-tP9KACkxXbz6XnF7Mks0fQ,Brian,male,35,0,2,5.0,
1165,u-qxw8-ncdaGC2YZ8gRluVfQ,Anna,female,1,1,34,4.14,
1166,u-a_GjlE2X__OFax_IrrpWoQ,Steven,male,45,0,12,3.58,
1167,u-vB-UngaUdZp4vU6IcRJdYw,T'nia,female,35,2,11,3.91,
1168,u-qtD07rN0iL9E0pjOvLwAMQ,Jan,male,18,0,103,3.54,
1169,u-DoY-DY1QlN-Sztkbs7UQzw,Allison,female,35,0,7,4.43,
1170,u-PiSCokd01nxdMkVQRV_R7A,Amit,male,56,2,12,4.08,u-Z7FpUY7YW5LFP1OYws358A
1171,u-VNVef3kkg0-EbDIcQaPcug,Zon,female,56,0,1,4.0,
1172,u-hdQMKbnMNm4kqr-CiYOhpg,Kill,female,25,0,8,2.25,
1173,u-DsqIqc8hQcfDci9ZlVZkJw,Jonathan,male,45,2,78,3.49,
1174,u-jrho07CTircACsnHc4FqnA,Natanael,male,18,0,9,2.78,
1175,u-S6F_foMgSnYZTDuNbYiXDw,Jessica,female,56,1,55,3.8,
1176,u-_BDs1WWWNgJ6TZBxSB4N_A,Iris,female,35,0,4,5.0,
1177,u-81aF7KXGArZA6RzNgwAqJQ,Gary,male,35,4,72,2.92,
1178,u-oYwdLePXLiOwVsMxjzeQrg,Lorena,female,35,1,66,4.43,
1179,u-hRoTTa0uT_qLSLOaFJbP8g,Allison,female,18,2,22,5.0,
1180,u-2dS8ZrOmkdMMHayU-b9ntg,Tony,male,35,0,4,4.0,
1181,u-msqEqAV6a68xRRZ0lah0vg,Melissa,female,18,0,7,5.0,
1182,u-K5ItxnxBRrP4pn1XqQ6qXg,Ashwin,female,25,0,7,4.63,
1183,u-6LZ-WiTi8yPHdwo4C8r7dw,Jack,male,35,0,32,3.21,
1184,u-tfq08-7X4-Vc3fBskBzr7A,Felecia,female,56,0,17,3.65,
1185,u-GwoyfnsM0nfb8oOGdjicrQ,Michael,male,56,0,15,3.8,
1186,u-JXuawc8neomBb6RwlsDYVw,Brett,male,35,1,42,4.36,
1187,u-5QFws6LKMCZCgKHl8WR1jQ,Gina,female,18,23,464,3.7,
1188,u-b8agyia4pk2I9HW4-hFTtA,Neil,male,35,0,46,3.83,
1189,u-DIL-EZK8_ibl_Q6gCi0krw,Angela,female,45,1,3,3.67,
1190,u-Jwb1d3jAzmnIFjXg8b7OJA,Marsha,female,25,0,2,5.0,
1191,u-P5EyRy8MtiBPvi15A8pctQ,David,male,25,0,11,3.73,
1192,u-IvlKVT9SWsbFH1lhaIX1SQ,Chris,male,25,1,79,3.41,
1193,u-6X-Jnb7awo07M60tla1AsQ,Gabriella,female,18,0,5,3.8,
1194,u-UejuYo11GuFTGDp7e1_0sg,Philip,male,56,0,32,3.06,
1195,u-3zTJVMca5uNTjJYQf76d3Q,Snyder,female,56,0,44,3.22,
1196,u-bT4lQMGxe5sMg_iXrjelAw,Warr,female,18,0,6,5.0,
1197,u-9BEJyib8YGjAK3s0JUi53Q,Sharon,female,25,0,1,5.0,
1198,u-qIIWAMJ_LwlJi0fntUpsjg,Dilanee,female,18,31,284,3.31,u-4KbUaerUBoiUwZGMHKVFxQ
1199,u-a-2lkbrLZX8-psJjJ-4Qvw,Hamza,male,18,1,9,3.89,
1200,u-K5BMSEbMZIpTuMOsPph1dA,Jenn,female,45,3,54,3.44,u-CxDOIDnH8gp9KXzpBHJYXw
1201,u-EjjUyf1HSdUNQF2-wuhQOw,C,female,25,3,57,3.84,
1202,u-mPjPyipaD0C_myqWqDipZg,Corrupted,female,25,1,35,2.81,
1203,u-0czYYW5BlH9twE_2mv2aCQ,Zain,female,35,0,39,3.47,
1204,u-fnRdoNpRPaIiafKCmA7eCA,Docter,female,25,0,5,1.0,
1205,u-G9cqGfbfkssqzv6e6rCIrg,A,female,18,0,5,2.17,
1206,u-PuXpIJzTBQejeBZh9hwynQ,Roshan,male,45,0,63,3.68,
1207,u-2XrLB9n3qkEQjbXpcu7GSQ,Cathy,female,45,0,1,4.0,
1208,u-DNlzbI54zCOa4to-vTWBJQ,Karen,female,35,24,402,3.72,
1209,u-1ACkCe88DC97bHlTciJbNw,Monica,female,25,3,198,3.7,
1210,u-U6a4PttqSRu5njOjKCmehA,Yuji,male,45,0,10,4.33,
1211,u-dhiHHGef4l7-L_F7yoaxDQ,Linden,female,35,0,5,5.0,
1212,u-oS4LtlOtlnbpS7c-2NVEYQ,Isha,female,25,1,34,4.58,
1213,u-dQrKz80YyuImTMk6jDgnGw,Christian,male,1,1,13,4.08,
1214,u-oa0ddO4U3KgSAd4i-l-e4A,Yessi,female,35,0,4,3.75,
1215,u-cNC1iVcgl5YHmOXTvN5zIw,Ray,male,25,0,16,4.31,
1216,u-VZRxANvyTm2ixS6jYDGgEw,Lauren,female,45,16,479,3.51,
1217,u-7jL3l2fLoMIYPCBqhByagw,Michael,male,35,0,11,4.18,
1218,u-WxJ8l6OTDvvbQKQyv_-5kw,Tim,male,25,1,45,3.44,
1219,u-3YAsLpbykHxYKunBpIjGNQ,Cookie,female,18,13,189,2.38,u-qewG3X2O4X6JKskxyyqFwQ
1220,u-7P2IdshiNUpQq4FBvuO3pg,Gem,female,56,1,22,4.08,
1221,u-waSAVh9FIdCNGEJp1_wq5A,Skye,female,25,0,16,4.63,
1222,u-Q7bLDV2RGKF5KJyasrwZ6A,Nicole,female,1,2,65,3.15,
1223,u-q_4Q3Cpx9frUQ3vJMl53Nw,Qi,female,25,0,2,4.5,
1224,u-K1awfEsNfisnN1pwdr9kCw,Joe,male,25,3,94,2.7,
1225,u-Ns138gV1CUF8ZF01hiJu_A,Rebecca,female,45,1,12,3.17,
1226,u-OCzYa2nj8FkeQZjDej3OkA,Suticha,male,25,2,27,4.17,
1227,u-qewG3X2O4X6JKskxyyqFwQ,Misti,female,25,734,907,3.95,
1228,u-Ig4SpbxDIZwkQR2IPxxnLw,Chris,male,25,0,55,3.59,
1229,u-lVdGpjiv1-r5HUTlrlgvcA,Candee,female,35,0,39,3.88,
1230,u-AQcMZ74yQNx7JsdD-QQ0SA,L,female,45,0,7,3.0,
1231,u-SpMh4ec4FGiOErd8twue8A,Jeremy,male,56,5,126,3.76,
1232,u-YUz1FRgWHeW2AgLCU2PDkw,Jake,male,25,0,9,2.67,
1233,u-pDvDLpD7CiMlIebsDPCRSQ,Mike,male,18,45,185,3.72,
1234,u-ybcBGlRG0qYHI9DbXjfznA,Richie,male,35,21,101,3.06,
1235,u-aLwumN90Oy2AKigDTxjMLQ,Jt,female,45,0,3,3.0,
1236,u-6JkOS-5nz85UpM-IRYGzAw,Jessica,female,35,10,60,3.61,
1237,u-zpwWpno3U-oZaG3AJuKqSQ,Jeff,male,56,81,300,4.27,
1238,u-T7yhicN_h-PmmWi1JbvZCg,Tom,male,35,0,5,3.8,
1239,u-GJb9zDG0TWwM3Vbr5ictpQ,Christine,female,35,2,12,2.86,
1240,u-UkeDbSHVa8v1wZ_Ox0W9Eg,Blanca Noemi,female,35,1,36,3.7,
1241,u-LSTGz5zhkiOT22zPUrBz4Q,Audrey,female,35,0,5,4.2,
1242,u-5wT0vDycEzgq95yVCZ60Aw,Regina,female,18,53,621,3.91,u-YwaKGmRNnSa3R3N4Hf9jLw
1243,u-6x3aIb8SLZcOFcHEcWBLog,Christopher,male,35,6,158,3.85,
1244,u-qnoXQsDOTOFwJEYXSCnHEQ,Mur,female,35,10,211,3.65,
1245,u-7A7FOLZZKL0iokQVOAEbgA,Tien,male,35,36,307,3.99,
1246,u-Z9a1tDT8fVI75qXYwNhPpw,Emily,female,35,0,43,4.41,
1247,u-XaswS16n9Ap9ZWjVgaYgRg,D,female,18,0,7,3.29,
1248,u-ZsUSGU1-L1ImomLZjXxxTg,Kellee,female,25,35,606,3.45,
1249,u-KBLW4RujERLotEYjU5LKew,Ashleen,female,56,0,132,3.23,
1250,u----1lKK3aKOuomHnwAkAow,Monera,female,35,17,263,3.93,
1251,u-WiQHSpdBZksrc6jCvU6yXw,Alanna,female,35,0,36,3.59,
1252,u-YwaKGmRNnSa3R3N4Hf9jLw,Paolo,male,25,93,1056,3.98,
1253,u-ChADwrKjusoOHLlU0v_iRg,Dara,female,25,0,10,3.8,
1254,u-KwNDKHPYQuqAtfzcVRRETQ,B,female,35,0,27,4.21,
1255,u-PkZcF10Nqrqo74w9NWQFEg,Elaine,female,25,0,5,3.8,
1256,u-B_-u1wqpcOWsjXbDFY9JBA,Darla And Earl,female,18,0,3,5.0,
1257,u-e8ubjLkajDlpzTzt-68geA,Brandan,male,1,0,15,3.47,
1258,u-ZfKr-r9PXwROFlefzw_zzg,Lala,female,56,1,37,4.03,
1259,u-ZZimZSy0xo1orxXlqWPtIg,jimmy supafly,female,18,0,22,3.73,
1260,u-m_H93eDKdiBlRv8K7Ffgsg,Ben,male,45,146,801,3.78,
1261,u-hG-Vaiobo_swSinRvINUfg,Danny,male,35,0,3,4.33,
1262,u-XmsYOTZIpq-ZLyNnGtgjgw,AJ,female,25,0,135,3.11,
1263,u-K1CMj-GuCSauFP3zMWDwpg,Alexey,male,25,2,36,3.81,
1264,u-k19pjXVZrXDq6XPgwzVIWg,Peter,male,18,8,116,3.5,
1265,u-D-71neazoCYYQkgHnS92FQ,Far,female,35,7,206,3.52,
1266,u--PRT9JejZQWhY6i33c759w,Oliver,male,18,1,13,3.23,
1267,u-B9EvWRQZURj6VKeWUy4Tzw,Sulabh,female,56,0,4,2.0,
1268,u-sdayni4ectpW-aB2dIrnxg,Dana,female,25,0,10,3.2,
1269,u-cPxZRvtS4tmdd4d7lC38Ng,Jen,female,25,0,8,3.44,
1270,u-el_htC_XghnnC0WzYXWNzQ,Bushra,female,35,0,1,5.0,
1271,u-vSj-FLuJsiyJrKaJhHuSbA,Carrie,female,45,3,58,3.88,
1272,u-SfcUPkA9V1XVIwbQkRxUnw,Monique,female,35,6,101,3.72,
1273,u-iitgXaIW5PY82zgj6lxLpw,Michelle,female,25,4,19,3.0,u-X5whw8WcB8dVZGZ5vGnSLg
1274,u-dmjjDNiYRTyuCI3-Zmm8Pw,Amna,female,18,1,53,3.19,
1275,u-m-soEL1fMYGlcwzAxG1vyw,Charmaine,female,45,1,17,3.78,
1276,u-ftH3xRtiLFBc8R4ZdPxCww,Mick,male,45,0,23,3.65,u-BGzavA_ddMr-jGmhArv7fg
1277,u-Na7xuGDsbPUdtGp8fIzJsw,Karina,female,25,1,9,3.7,
1278,u--ZUr_UdFwPr6deovQD7Arw,Nick,male,25,0,14,4.29,
1279,u-RsuNc8EdA9J_dsImcheaRQ,Elina,female,45,0,4,1.75,
1280,u-siCkQhJcmmUzOq6qUTCUhA,William,male,25,1,170,3.19,
1281,u-XIkPvspzRAoEp7McGt9rdw,Janna,female,18,40,576,3.61,
1282,u-A-IkCqnYosZa49XD9qiSww,Jim,male,45,16,748,3.61,
1283,u-aBFRvo8kvc6UNwUg87j5mQ,Jessica,female,56,2,57,3.79,
1284,u-6vEoIXKaH8WtiuJyhBlCow,Rob,male,45,0,4,4.5,
1285,u-ubzSgqrV7dyLEQoHIocHXA,Richard,male,18,1,90,3.09,
1286,u-rcUun0KBLWNWz05Q1StMAQ,Roy,male,1,8,151,3.09,
1287,u-O2r153ZyHduw7FFO5Hu0qA,Richard,male,18,0,2,1.5,
1288,u-0kfwxsxY9qG7tzm445x3JA,Amber,female,25,0,6,3.17,
1289,u-6UPWBTOfNoaGRahqTX14Ag,Henry,male,56,14,184,3.31,
1290,u-wFnBszbukVcJ1WgRHMFO-Q,Raunak,female,25,0,3,3.67,
1291,u-BpNAPKjA2O6rTu5APobHjQ,Bahi,male,35,20,133,3.68,
1292,u-B3B4FRlf85v7gEhTmfMihw,Brenda,female,56,5,127,3.9,
1293,u-HeiQX_tqWC6Vc6xUOJVlfA,Kyle,female,56,0,19,3.8,u-m_H93eDKdiBlRv8K7Ffgsg
1294,u-MFnXQb1R1IGLL_-W4oflJw,Angie,female,56,27,374,3.58,
1295,u-KakQUoJZlE9EMDRlznLxJg,Deepak,male,35,0,1,1.0,
1296,u-FH1zzokLaW3C7meH7HQF9A,Keidi,female,35,8,185,3.62,
1297,u-GJe49eHFRhU3GMv_1UcLBw,Erica May,female,45,0,5,4.2,
1298,u-Nlgl2CCKf83BhwEwCbmO3Q,Manas,female,35,7,76,3.19,
1299,u-jqp5BEMzEUIWTCt6pezS2Q,Elle,female,35,117,874,3.87,
1300,u-gqn_YgUm08MEjYhWo1nRsw,Chuck,male,35,11,190,3.32,
1301,u-h1K3jhHDV4OjxF8KEKrELw,Nimish,female,35,0,4,2.2,
1302,u-gXgqmi8iE20hFnUEgSWyrA,Tony,male,25,0,2,4.5,
1303,u-YA8a8GgpdpBANRHmzbbaXQ,Tofu,female,25,0,12,4.25,
1304,u-ibu1j2IAbKfjxeZyaxs2eg,Michał,male,18,1,8,3.75,
1305,u-1SkzkCvejQ8U5QYKV-7MiQ,Sha,female,35,0,2,3.5,
1306,u-s0e4dQpJL6WJKQyL_f4onA,Gi N,female,45,0,40,4.29,
1307,u-YFViCGKGbg-ZclBicvyfsg,Paul,male,35,0,177,4.37,
1308,u-K1gB4QXJe--Gh1rw4TjGWg,Pratyasha,male,56,0,8,4.0,
1309,u-phHvFBKvh1xD4446LmlcpA,Myah,female,35,0,25,3.15,
1310,u-XKFAg7zBFtsRyU_5OVEjWg,Rafael,male,35,0,36,3.86,
1311,u-EnIJz6JaLgPE4JA8eyZjbA,Val,female,56,0,12,3.58,
1312,u-8kNenwR-lyME4dIGDbPs-g,Andrew,male,45,0,23,2.8,
1313,u-0HuRMxh_x8snXcKu6RYDMw,Kris,male,18,2,74,3.9,
1314,u-cEILRyaig7X4Yy1EKG1Tlg,Simon,male,35,0,3,4.33,
1315,u-rZkMWiHuC4QYzFYwvl3XsQ,Sandeep,male,35,0,2,1.0,
1316,u-241yCoSHWB1ZEPKrL1rvLA,Rezina,female,18,0,3,2.67,
1317,u-3AtK3JOruyIQdcx_FnIkCw,Rajesh,male,35,0,2,3.0,
1318,u-dn6LeOgTP2jfD_0vF2pjZQ,Flora,female,45,0,20,2.76,
1319,u-REigeuE57-4ZYneT7_ADpA,Stephanie,female,25,0,42,3.6,u-7Z8zVe9a2lcXD_B__gw1Ig
1320,u-oTgfZHLBDtXUl-QwtdY5bw,TamilMammal,female,25,0,34,3.83,
1321,u-IZmx7AxIH3LeI1QMsrOAcQ,Carl,male,35,3,155,3.88,
1322,u-HhshgpOwUGDk0_yI-Sa42w,Eily,female,56,0,20,3.57,
1323,u-7T0d4MQpnu4inwcw9X_cvA,BananaFoodExplorer,female,18,0,9,3.22,
1324,u-qKouAIYF449_WgWbjaPLAw,Pinaki,female,45,0,5,1.8,
1325,u-nN5gtZbZCtA60DYwMOXOeQ,Naz,female,35,0,23,3.96,
1326,u-VQcVz5wzl0380XGy316xgw,Real,female,45,0,6,2.14,
1327,u-0zBMuFDES0U2NiCXLu5N8g,Jenna,female,35,0,7,4.13,
1328,u-cdpO0F0kGP07FVCRp8RBXw,Rupa,female,25,12,214,3.72,
1329,u-xNn_raPawjxoLUbnZcG_pg,Javaid,male,35,0,9,2.2,
1330,u-f9lmq_cLXo-xblO6h21KWQ,Dev,female,1,0,43,3.24,
1331,u-XtuAZkMA5eRF35tMRtAK4Q,Pinky,male,45,0,36,3.56,
1332,u-aiKbXyRy-WxJNMCussaefg,Alexander,male,35,1,36,4.63,
1333,u-GBe7fD07neW_F1wa2QAZxA,Ze,female,18,1,41,4.1,
1334,u-7AfWT4MSndGxYvrVhNkGJA,Nina,female,25,3,33,3.6,
1335,u-4Yex5FN7GNOnzNek0DVBsA,Caitlyn,female,56,8,59,4.05,
1336,u-KHUBAdXo41QPUo2WCbaV3g,Bala,female,35,0,30,2.38,
1337,u-UoOcS8VIlswwbPsa35uAQQ,Spring,female,56,1,68,3.29,
1338,u-d7HgUI_ly_t0K2rqhrUyIQ,Sanka,male,35,0,21,3.81,
1339,u-ugLzELm2bWV_7fvDKjBaZw,Rebecca,female,56,2,15,4.27,u-IdhiZofTvwWd_Ul5m338wQ
1340,u-gv2OUoYd5wfwjC2t2Rh7OA,Sunny,male,35,1,15,2.27,
1341,u-RM4PcW_98F0ziM3GrPHS4w,Mathusha,male,25,5,32,3.59,
1342,u-7Z8zVe9a2lcXD_B__gw1Ig,Brian,male,45,3,48,4.51,
1343,u-9ZcoQomh9q8tx6lXjPtctw,Emine,female,35,5,104,3.6,
1344,u-QbJwpjXNgFoWIN8zGKJ9QA,Shiksha,male,18,0,2,5.0,
1345,u-uQgocaJxtBkYXnufWk42ig,Rathan,female,56,1,10,3.0,
1346,u-CPuL_Jdh2PpngXDyOAEQcg,Shane,male,1,0,1,1.0,
1347,u-NiDw-eIsrAPoAZBjzVJRCA,Winter,female,35,0,1,1.0,
1348,u-fROiNAWBR6fcknpkx9wEHg,Roger,male,35,0,28,4.13,
1349,u-YLNNAvr5sMhtMSoZm1nqMg,Ayesha,female,35,0,1,1.0,
1350,u-qntY0ozRmYOzaIaDDyc_6Q,Pramita,male,56,6,181,4.11,u-ulk3n0JW8tWnQ83C7m8z9A
1351,u-a0PFhUOtI7Rb1UVyTEZdiQ,Biswajit,male,45,2,135,4.18,
1352,u-9IYbdwYtxIWEgqMHwII6dQ,Reenga,female,35,0,16,3.56,
1353,u-N_IFBJrVN5CVRNi4UmKf1g,Josh,male,35,10,131,4.01,
1354,u-i7OIMMhUD6IbKEhdmSdIaA,Miciah,female,25,1,24,3.96,
1355,u-kyZfDdJBFfvOGRKsECCSVQ,Ben,male,35,0,10,3.5,
1356,u-hXEDkcJ8CAa4oksX7kmymw,Chaitanya,male,35,0,7,3.63,
1357,u-dxmRJYn8rYny_wTFq2ypIA,Hugh,male,25,0,2,3.0,
1358,u-aK0z6fERUorAgFgP-0UCGg,Denise,female,45,0,30,3.56,
1359,u-hSlNutwv-_EkosB92sdpyg,Justin,male,25,0,68,3.65,
1360,u-Tp2MCydrqGOwKj8LbhXCog,Conrad,male,25,0,4,4.0,
1361,u-Lx-4cXc-7UKPtLBw8v_Krg,Raphael,male,25,1,63,3.84,
1362,u-ohLH1DFgfqC-I5nEe2z8Nw,D,female,35,18,91,3.66,
1363,u-3IYOwOPo4zpnaYUu4VHXbw,Barry,male,25,2,71,4.01,
1364,u-fhH6XRdzD4gn8O51z37xgw,Tyler,male,35,0,2,4.5,
1365,u-ZylX_y6I3qyp0d1y1sWIOg,Elvin,male,45,1,35,4.61,
1366,u-T1q-4gXtDivFbGrBfW2K8w,Ali,male,25,1,63,3.79,
1367,u-Bos4jnqVaLfynAuA-5i78w,Ray,male,35,1,8,1.55,
1368,u-eeM6rtfuF7PcA1VfgZchEw,Sera,female,25,0,2,5.0,
1369,u-Zk3M1A5mygVU3gupXrOcVg,Trang,female,18,2,12,4.23,
1370,u-dh-HgoOBS-Ixo29Ssir-KQ,Sarah,female,45,0,17,4.28,
1371,u-JadFtuFHdE9E9DZiFnKCjA,Sadhu,male,35,1,10,3.0,
1372,u-LBYSGIpcXpNrnng3Oslabg,Chris,male,45,0,1,5.0,
1373,u-JdxXRU7NISZmjKfdwwM8VQ,Jordan,male,56,1,23,3.96,
1374,u-SbSHwzUNvdc__ncxruYsxg,Kusminder,female,18,0,1,4.0,
1375,u-_S5LEY9-j-u9DgfahVb0gQ,Ankur,female,56,0,5,2.4,u-gZUVSBm-BWntWeQTYH04UQ
1376,u-dwM9bipDoFdI2mIqsJjD7w,L,female,25,1,30,4.35,
1377,u-vtWKvTZ1Rv-wk7JzVQ5oAA,sridhar,female,1,0,5,4.2,
1378,u-_GAXUElhkgoSsyCVWGMVmQ,Butch,male,45,0,39,3.75,
1379,u-HdUUsRnIaqWSQR9Mp4lDwg,Trish,female,18,0,9,3.67,
1380,u-nnw9gZhqO4ja_hwoIrDzog,Pete,male,1,0,2,1.0,
1381,u-WumppESSz94eIE7R0-uUrg,Maximo,female,35,0,4,5.0,
1382,u-YixeCHCwKdBTDCMnD_LlRQ,Yousuf,male,35,0,4,4.75,
1383,u-wjHBq5ct8aHYh0dZv86fjQ,Clint,male,25,3,108,3.78,
1384,u-5SAuwOC7FX6dnlmgts_EoA,Heather,female,45,2,8,3.88,
1385,u-WfvvwznNNm-gLUzd6hEE2g,Jon,male,45,0,12,4.17,
1386,u-7VB3NVQj9mV0K2L8bGx4MA,Din,male,25,1,29,3.13,
1387,u-Py86wn0uUoSapRIqfwkReg,Jenna,female,35,1,8,2.5,
1388,u-oQSnOuahwZsOegRSoXD4-w,Ryan,male,35,0,4,4.0,
1389,u-5UFCvsTSJMfPqQFQLckIQw,Rachana,male,56,1,16,3.53,
1390,u-dt-1bOZt4PbXdelDf-hmhg,Q,female,25,0,28,3.86,
1391,u-MzAKIZCxozTibNPDjwvqig,Nathan,male,35,1,45,3.56,
1392,u-KKmLdQFyDmuvW2JY_5_kfg,Charles,male,45,0,3,3.33,
1393,u-1gDuVfs8C-wwXcoJEgvxuA,Eddie,male,25,0,4,5.0,
1394,u-4cZ3f3i0Slv2W9mLN_VZBw,Haneen,female,18,100,585,4.15,
1395,u-qMabWPEZJMtEkQ6EQu6RDw,Heidi,female,18,2,30,3.84,
1396,u-bjByM_iS9nRMOvooT_wH2w,Nirvana,female,35,0,13,3.23,
1397,u-18KRmHm4dJBmhhzoEMg6QA,Alexandra,female,18,0,5,3.86,
1398,u-NftDx7ER0iz2o8zP9jpkyA,Blake,male,18,0,54,4.41,
1399,u-7qstyjVDSuQGNzpV0HDjbA,Michael,male,25,1,19,3.53,
1400,u-A1x6u0aDh0dAUbUY4Qi9hQ,Beach Girl,female,35,1,33,3.88,
1401,u-cMzAjrLcAH3TwgPQhHippg,Satyaswaroop,female,35,0,8,3.75,
1402,u-TLCxxfPQkKp1y6Z5fN6NQw,Mad,female,45,0,13,3.08,
1403,u-2vClXxuwEKyU8rEGOrHz2g,Gloria,female,45,0,1,5.0,
1404,u-ckIQDdwuyDkVk_GRsRy46w,Jay,male,45,0,1,5.0,
1405,u-u0ZIoHFTYoGxhxy7H608Jg,Sijo,female,35,0,6,2.14,
1406,u-8tbneMQUZNvN6A5DnPPs_A,Walt,male,35,0,6,4.17,
1407,u-dIkjYbzNoOXCGvWbXY1wJg,Dank,female,35,0,1,1.0,
1408,u-XqfFXg1Lz6C4x8CgNexWkA,Saumya,female,35,0,1,2.0,
1409,u-d-mHwb70ZgiQ3nXlrLfPyw,Malorie,female,45,0,19,3.0,
1410,u-GvS_4xUI1e7Hx_kUytU8aQ,Alya,female,1,1,34,3.61,
1411,u-zoMNMY_FJmlBFggC9W2AOg,Ann,female,56,0,97,3.59,
1412,u-Lq-xlj_fZFnd1vThnsPFxA,DJ,female,35,0,11,2.0,
1413,u-nF7HqWWPidIU673H92Jiog,Abhishek,female,1,0,3,1.67,
1414,u-yw85-9lSB5H9jF8pBCA3XA,Vaibhav,female,35,0,3,1.33,
1415,u-ZzYTzTlAQWtUxEZ5FQlMHw,Vemana,female,35,0,10,3.4,
1416,u-L1m2pxoNxWeRZePpoK16EA,Saurabh,female,1,0,11,2.64,
1417,u-lmxp3ZtAcU7afMm_JrSfww,Danielle,female,1,1,109,3.52,
1418,u-Gh6sagblKhuMpWUDWeQjNg,Khiang,female,1,10,199,4.09,
1419,u-37g2GgvUKfAiIE4HsPQMEw,Gouri,female,45,1,8,4.38,
1420,u-mhrMIkK4Ag8RaNiqHf0mFQ,Tenny,male,18,8,139,3.76,
1421,u-sQblfI5c5HBfbE8Nmf7Eqg,Emmy,female,45,6,161,3.27,
1422,u-CS6NiC4gDpt0Pyh8hbu49Q,Anup,female,45,0,2,4.0,
1423,u-qxTBE61e1UTuYr_5MpDGgg,Lisa,female,35,0,7,3.14,
1424,u-Bcr4-lb_8MjVe4nD4KZ4XA,St,female,56,1,35,3.08,
1425,u-0VELkLA9ujEAa3exO7grSQ,Romita,female,35,5,257,3.69,
1426,u-hrThx_nXKfdElLbpF-8V3g,Ferris,male,35,1,67,3.49,
