Type1,Entity1,Relationship,Type2,Entity2
Node,u-1ACkCe88DC97bHlTciJbNw,finish_as,Node,appetizer
Node,u-1ACkCe88DC97bHlTciJbNw,has,Node,Chicken_Platter
Node,b-5VOqWjRXUPc7b1A_NSI9mQ,has_menu,Node,sauce
Node,sauce,was,Node,good
Node,b-5VOqWjRXUPc7b1A_NSI9mQ,has_menu,Node,Chili_Chicken
Node,Chili_Chicken,was,Node,good
Node,sauce,is,Node,thinner
Node,service,is,Node,good
Node,u-dhiHHGef4l7-L_F7yoaxDQ,recommend,Node,Mantra_Masala
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Malai_Kofta
Node,Malai_Kofta,was,Node,good
Node,u-oS4LtlOtlnbpS7c-2NVEYQ,recommend,Node,Mantra_Masala
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,dinner
Node,dinner,was,Node,delicious
Node,u-oa0ddO4U3KgSAd4i-l-e4A,has,Node,fave
Node,food,is,Node,amazing
Node,u-cNC1iVcgl5YHmOXTvN5zIw,seen,Node,Mantra_Masala
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,was,Node,delicious
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Chicken_Korma
Node,Chicken_Korma,is,Node,die
Node,BiteSquad,deliver,Node,food
Node,u-WxJ8l6OTDvvbQKQyv_-5kw,ordered,Node,sampling_platter
Node,u-WxJ8l6OTDvvbQKQyv_-5kw,like,Node,sampling_platter
Node,u-WxJ8l6OTDvvbQKQyv_-5kw,ordered,Node,eggplant_dish
Node,Gerald,care_for,Node,eggplant_dish
Node,u-WxJ8l6OTDvvbQKQyv_-5kw,had_in,Node,Las Vegas
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,has,Node,tikka_masala
Node,Mantra_Masala,has,Node,tamarind_sauce
Node,Mantra_Masala,is,Node,great
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,tikka_masala
Node,tikka_masala,was,Node,good
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,curry
Node,curry,was,Node,right
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,chicken_tikka_masala
Node,chicken_tikka_masala,was,Node,perfect
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,tamarind_sauce
Node,tamarind_sauce,was,Node,delicious
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,eggplant_dish
Node,eggplant_dish,was,Node,tasty
Node,service,is,Node,good
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,is,Node,dead
Node,u-7P2IdshiNUpQq4FBvuO3pg,has,Node,food
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,chicken_tandori
Node,chicken_tandori,is,Node,tender
Node,Food,is,Node,delicious
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,opened_for,Node,dinner
Node,decor,is,Node,cool
Node,food,is,Node,delicious
Node,u-Ns138gV1CUF8ZF01hiJu_A,go,Node,food
Node,u-Ns138gV1CUF8ZF01hiJu_A,recommend,Node,Mantra_Masala
Node,u-qewG3X2O4X6JKskxyyqFwQ,be,Node,pleased
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,naan
Node,naan,was,Node,spectacular
Node,u-lVdGpjiv1-r5HUTlrlgvcA,has,Node,doubts
Node,service,is,Node,friendly
Node,food,is,Node,great
Node,u-AQcMZ74yQNx7JsdD-QQ0SA,recoemmend,Node,Mantra_Masala
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,was,Node,good
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,has,Node,menu
Node,u-pDvDLpD7CiMlIebsDPCRSQ,craving,Node,curry
Node,u-pDvDLpD7CiMlIebsDPCRSQ,order,Node,Mantra_Mixed_Grill
Node,u-pDvDLpD7CiMlIebsDPCRSQ,try,Node,Chicken_Tikka_Masala
Node,u-pDvDLpD7CiMlIebsDPCRSQ,dipped,Node,Garlic_Naan
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Chicken_Tikka_Masala
Node,Chicken_Tikka_Masala,was,Node,amazing
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,naan
Node,naan,tasted_like,Node,pita_bread
Node,u-ybcBGlRG0qYHI9DbXjfznA,noticed_about,Node,Mantra_Masala
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,charge_for,Node,mango_pickle
Node,decor,is,Node,friendly
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Chick_Tikka_Masala
Node,Chick_Tikka_Masala,is,Node,decent
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Vindaloo
Node,Vindaloo,is,Node,great
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,malai_kofta
Node,malai_kofta,is,Node,decent
Node,u-aLwumN90Oy2AKigDTxjMLQ,ordered,Node,Veggie_Basil_Curry
Node,u-6JkOS-5nz85UpM-IRYGzAw,has,Node,work
Node,u-6JkOS-5nz85UpM-IRYGzAw,has,Node,food
Node,u-6JkOS-5nz85UpM-IRYGzAw,was,Node,excited
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,is,Node,clean
Node,u-GJb9zDG0TWwM3Vbr5ictpQ,has,Node,mix_grill
Node,food,is,Node,ready
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Mixed_Grill
Node,Mantra_Mixed_Grill,is,Node,good
Node,service,is,Node,good
Node,u-7A7FOLZZKL0iokQVOAEbgA,found,Node,Mantra_Masala
Node,u-7A7FOLZZKL0iokQVOAEbgA,living_for,Node,months
Node,u-7A7FOLZZKL0iokQVOAEbgA,pay_in,Node,food
Node,u-7A7FOLZZKL0iokQVOAEbgA,has,Node,food
Node,customer_service,is,Node,awesome
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Garlic_Naan
Node,Garlic_Naan,was,Node,great
Node,u-Z9a1tDT8fVI75qXYwNhPpw,was,Node,impressed
Node,u-XaswS16n9Ap9ZWjVgaYgRg,having,Node,dinner
Node,u-ZsUSGU1-L1ImomLZjXxxTg,tried,Node,Aloo_Tikki
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Barah_Kabab
Node,Barah_Kabab,was,Node,tasty
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Ras_Malai
Node,Ras_Malai,was,Node,delicious
Node,u-KBLW4RujERLotEYjU5LKew,like_about,Node,Mantra_Masala
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,curry
Node,curry,is,Node,good
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,naan
Node,naan,was,Node,hard
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Tandoori_Fish
Node,Tandoori_Fish,is,Node,pricey
Node,service,is,Node,weird
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,preaches,Node,food
Node,u-YwaKGmRNnSa3R3N4Hf9jLw,eaten,Node,dinner
Node,u-YwaKGmRNnSa3R3N4Hf9jLw,eaten_at,Node,Mantra_Masala
Node,u-ChADwrKjusoOHLlU0v_iRg,ordered,Node,tandoori
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,was,Node,disappointing
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Mantra_Masala
Node,Mantra_Masala,has,Node,Chicken_Tikka_Malasa
Node,Mantra_Masala,has,Node,naan
Node,u-PkZcF10Nqrqo74w9NWQFEg,ordered,Node,Chicken_Sag
Node,u-PkZcF10Nqrqo74w9NWQFEg,orders,Node,hot
Node,u-PkZcF10Nqrqo74w9NWQFEg,has,Node,taste
Node,food,is,Node,awesome
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Aloo_Paratha
Node,Aloo_Paratha,was,Node,good
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,Garlic_Naan
Node,Garlic_Naan,was,Node,delicious
Node,b-hubbaEcYPYEZu5Ziz6i0lw,has_menu,Node,lamb_mantra
Node,lamb_mantra,were,Node,excellent
Node,u-m_H93eDKdiBlRv8K7Ffgsg,saw,Node,customer_service
Node,u-m_H93eDKdiBlRv8K7Ffgsg,skip,Node,Chana_Masala
Node,u-hG-Vaiobo_swSinRvINUfg,loved,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,u-hG-Vaiobo_swSinRvINUfg,enjoy,Node,food
Node,u-hG-Vaiobo_swSinRvINUfg,enjoyed,Node,food
Node,u-hG-Vaiobo_swSinRvINUfg,went_to,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,rice
Node,rice,were,Node,awesome
Node,staff,is,Node,friendly
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,naan
Node,naan,is,Node,fresh
Node,customer_service,is,Node,terrible
Node,u--PRT9JejZQWhY6i33c759w,went_during,Node,winter
Node,b-MgsOZpYSntKSCzNROiWgYQ,is,Node,good
Node,food,is,Node,great
Node,b-MgsOZpYSntKSCzNROiWgYQ,is,Node,dirty
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Samosa
Node,Samosa,seemed,Node,stale
Node,u-B9EvWRQZURj6VKeWUy4Tzw,has,Node,work
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Tandoori_chicken
Node,Tandoori_chicken,were,Node,good
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Goat_Curry
Node,Goat_Curry,was,Node,good
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Daal_Makhaani
Node,Daal_Makhaani,was,Node,disappointing
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Dessert
Node,Dessert,was,Node,good
Node,u-sdayni4ectpW-aB2dIrnxg,showed,Node,menu
Node,u-cPxZRvtS4tmdd4d7lC38Ng,love,Node,food
Node,food,is,Node,amazing
Node,u-el_htC_XghnnC0WzYXWNzQ,thank,Node,Rajiv
Node,u-el_htC_XghnnC0WzYXWNzQ,known_for,Node,years
Node,u-el_htC_XghnnC0WzYXWNzQ,decorate_to,Node,liking
Node,u-el_htC_XghnnC0WzYXWNzQ,was,Node,responsive
Node,food,is,Node,excellent
Node,u-vSj-FLuJsiyJrKaJhHuSbA,stumbled_upon,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,service,is,Node,attentive
Node,u-SfcUPkA9V1XVIwbQkRxUnw,ordered,Node,chicken_vindaloo
Node,u-SfcUPkA9V1XVIwbQkRxUnw,come_from,Node,Brampton
Node,food,is,Node,hot
Node,ORIGINAL,has,Node,menu
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Saag_paneer
Node,Saag_paneer,was,Node,decent
Node,service,is,Node,slow
Node,food,is,Node,expensive
Node,service,is,Node,fantastic
Node,b-MgsOZpYSntKSCzNROiWgYQ,was,Node,fantastic
Node,Buffet,was,Node,excellent
Node,service,is,Node,outstanding
Node,food,is,Node,tasty
Node,Food,is,Node,tasty
Node,u-Na7xuGDsbPUdtGp8fIzJsw,craving,Node,food
Node,u-Na7xuGDsbPUdtGp8fIzJsw,ordered,Node,butter_naan
Node,u-Na7xuGDsbPUdtGp8fIzJsw,got_to,Node,paneer
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,sauce
Node,sauce,tasted_like,Node,tomato_bisque
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,tomato_soup
Node,tomato_soup,tasted_like,Node,crap
Node,u-Na7xuGDsbPUdtGp8fIzJsw,order_from,Node,u-Na7xuGDsbPUdtGp8fIzJsw
Node,menu,is,Node,variety
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,dessert
Node,dessert,stewed_with,Node,pistachio
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Curry_Dish
Node,service,is,Node,good
Node,food_quality,is,Node,bad
Node,Curry_Dish,were,Node,better
Node,Service,is,Node,good
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,butter_chicken
Node,butter_chicken,was,Node,terrible
Node,u-XIkPvspzRAoEp7McGt9rdw,was,Node,cold
Node,u-A-IkCqnYosZa49XD9qiSww,revisited,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,u-A-IkCqnYosZa49XD9qiSww,enjoying,Node,food
Node,u-A-IkCqnYosZa49XD9qiSww,used_to,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Tandori_chicken
Node,Tandori_chicken,was,Node,flavourful
Node,u-aBFRvo8kvc6UNwUg87j5mQ,ordered,Node,naan
Node,u-aBFRvo8kvc6UNwUg87j5mQ,ended_for,Node,dinner
Node,u-aBFRvo8kvc6UNwUg87j5mQ,ordered_at,Node,dinner
Node,u-aBFRvo8kvc6UNwUg87j5mQ,has,Node,chicken_korma
Node,Rajiv,was,Node,friendly
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,naan
Node,naan,was,Node,crispy
Node,u-ubzSgqrV7dyLEQoHIocHXA,go_to,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,u-ubzSgqrV7dyLEQoHIocHXA,been,Node,scared
Node,food,is,Node,great
Node,u-VHc1yqBhsE-l3JQFXuWydQ,tried,Node,tandoori_chicken
Node,service,is,Node,excellent
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,veg_curry
Node,veg_curry,was,Node,mushy
Node,u-6UPWBTOfNoaGRahqTX14Ag,tolerate,Node,butter_chicken
Node,food,is,Node,decent
Node,food,is,Node,good
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,Samosa
Node,service,is,Node,perfect
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,chicken
Node,chicken,are,Node,good
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,pappadams
Node,pappadams,served_with,Node,sauce
Node,u-MFnXQb1R1IGLL_-W4oflJw,charged_for,Node,tea
Node,food,is,Node,good
Node,u-KakQUoJZlE9EMDRlznLxJg,ordered,Node,tandoori
Node,three,went_for,Node,dinner
Node,u-GJe49eHFRhU3GMv_1UcLBw,chose,Node,b-MgsOZpYSntKSCzNROiWgYQ
Node,u-GJe49eHFRhU3GMv_1UcLBw,ordered,Node,butter_chicken
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,sauce
Node,sauce,was,Node,flavourful
Node,u-GJe49eHFRhU3GMv_1UcLBw,are,Node,happy
Node,b-MgsOZpYSntKSCzNROiWgYQ,has,Node,Lunch Buffets
Node,b-MgsOZpYSntKSCzNROiWgYQ,has,Node,food
Node,food,is,Node,decent
Node,Bombay Palace Elle,prefer,Node,Host
Node,u-jqp5BEMzEUIWTCt6pezS2Q,ordered,Node,lentils
Node,u-jqp5BEMzEUIWTCt6pezS2Q,ordered,Node,mango_dacquiris
Node,u-jqp5BEMzEUIWTCt6pezS2Q,care_for,Node,lentils
Node,u-jqp5BEMzEUIWTCt6pezS2Q,has,Node,naan
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,paneer
Node,paneer,was,Node,decent
Node,b-MgsOZpYSntKSCzNROiWgYQ,was,Node,nice
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,rice_pudding
Node,rice_pudding,was,Node,sweet
Node,menu,is,Node,great
Node,u-KakQUoJZlE9EMDRlznLxJg,ordered,Node,tandoori
Node,three,went_for,Node,dinner
Node,u-s0e4dQpJL6WJKQyL_f4onA,gone_for,Node,dinner
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,paneer
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,chicken_madras
Node,b-MgsOZpYSntKSCzNROiWgYQ,has_menu,Node,garlic_naan
Node,u-s0e4dQpJL6WJKQyL_f4onA,has,Node,taste
Node,paneer,is,Node,good
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,biryani
Node,u-XKFAg7zBFtsRyU_5OVEjWg,passed_on,Node,Dosa
Node,u-XKFAg7zBFtsRyU_5OVEjWg,asked_for,Node,naan
Node,u-XKFAg7zBFtsRyU_5OVEjWg,was,Node,pleased
Node,staff,is,Node,friendly
Node,b-De8Z9rLZOmf-icp3gDxCZA,was,Node,clean
Node,u-EnIJz6JaLgPE4JA8eyZjbA,ordered,Node,cauliflower
Node,u-EnIJz6JaLgPE4JA8eyZjbA,opted_for,Node,egg
Node,Service,is,Node,better
Node,b-De8Z9rLZOmf-icp3gDxCZA,is,Node,calm
Node,u-cEILRyaig7X4Yy1EKG1Tlg,am,Node,happy
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,idli
Node,idli,are,Node,amazing
Node,b-De8Z9rLZOmf-icp3gDxCZA,updated,Node,decor
Node,b-De8Z9rLZOmf-icp3gDxCZA,has,Node,decor
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,butter_chicken
Node,butter_chicken,is,Node,amazing
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,butter_chicken
Node,butter_chicken,was,Node,good
Node,food,is,Node,good
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,Tandoori_chicken
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,Masala_Dosa
Node,b-De8Z9rLZOmf-icp3gDxCZA,has,Node,menu
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,mutton_curries
Node,mutton_curries,devils,Node,crab_curry
Node,service,is,Node,exceptional
Node,u-qKouAIYF449_WgWbjaPLAw,seen_in,Node,India
Node,b-De8Z9rLZOmf-icp3gDxCZA,has,Node,food
Node,food,is,Node,great
Node,b-De8Z9rLZOmf-icp3gDxCZA,is,Node,good
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,butter_chicken
Node,butter_chicken,are,Node,expensive
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,Payasam
Node,Payasam,was,Node,delicious
Node,b-De8Z9rLZOmf-icp3gDxCZA,was,Node,clean
Node,service,is,Node,good
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,crab_curry
Node,crab_curry,is,Node,great
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,paper_dosa
Node,paper_dosa,tasted,Node,good
Node,u-XtuAZkMA5eRF35tMRtAK4Q,spelling_with,Node,sambar
Node,Service,is,Node,nice
Node,decor,is,Node,lovely
Node,b-De8Z9rLZOmf-icp3gDxCZA,has,Node,menu
Node,u-4Yex5FN7GNOnzNek0DVBsA,took,Node,food
Node,u-4Yex5FN7GNOnzNek0DVBsA,has,Node,food
Node,food,is,Node,fresh
Node,u-BpNAPKjA2O6rTu5APobHjQ,go_for,Node,mutton_dish
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,mutton_dish
Node,mutton_dish,was,Node,sublime
Node,u-UoOcS8VIlswwbPsa35uAQQ,loved,Node,chicken_curry
Node,u-ugLzELm2bWV_7fvDKjBaZw,tried,Node,variety
Node,b-De8Z9rLZOmf-icp3gDxCZA,gave,Node,food
Node,u-gv2OUoYd5wfwjC2t2Rh7OA,ordered,Node,worth
Node,u-gv2OUoYd5wfwjC2t2Rh7OA,asked_for,Node,pickle
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,mango_lassi
Node,mango_lassi,is,Node,good
Node,Service,is,Node,good
Node,u-9ZcoQomh9q8tx6lXjPtctw,destroyed,Node,dosa
Node,u-_1SKSmLqpHBqWh09DxQMfw,get,Node,Onion_Uttapam
Node,food,is,Node,expensive
Node,service,is,Node,good
Node,Food,is,Node,horrible
Node,u-YLNNAvr5sMhtMSoZm1nqMg,entered,Node,u-YLNNAvr5sMhtMSoZm1nqMg
Node,u-YLNNAvr5sMhtMSoZm1nqMg,were,Node,excited
Node,Staff,is,Node,nice
Node,b-De8Z9rLZOmf-icp3gDxCZA,has,Node,service
Node,b-De8Z9rLZOmf-icp3gDxCZA,is,Node,crowded
Node,u-9IYbdwYtxIWEgqMHwII6dQ,got,Node,mutton
Node,b-De8Z9rLZOmf-icp3gDxCZA,has_menu,Node,mutton
Node,mutton,was,Node,good
Node,u-N_IFBJrVN5CVRNi4UmKf1g,put,Node,mint_chutney
Node,staff,is,Node,attentive
Node,Kohinoor Cuisine,are,Node,amazing
Node,food_quality,giving,Node,chat
Node,u-aK0z6fERUorAgFgP-0UCGg,enjoyed,Node,seconds
Node,u-aK0z6fERUorAgFgP-0UCGg,has,Node,tea
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,Naan
Node,Naan,was,Node,hot
Node,u-hSlNutwv-_EkosB92sdpyg,had,Node,one
Node,Kohinoor Cuisine,was,Node,awesome
Node,India Oven,is,Node,better
Node,India,has,Node,menu
Node,India,has,Node,shai_paneer
Node,Kohinoor Cuisine,is,Node,great
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,goat
Node,goat,is,Node,good
Node,u-T1q-4gXtDivFbGrBfW2K8w,am,Node,sensitive
Node,staff,is,Node,great
Node,u-dh-HgoOBS-Ixo29Ssir-KQ,love,Node,Kohinoor Cuisine
Node,food,is,Node,delicious
Node,Service,is,Node,fast
Node,u-JadFtuFHdE9E9DZiFnKCjA,experienced,Node,rice
Node,food,is,Node,amazing
Node,Service,is,Node,great
Node,food,is,Node,terrific
Node,u-JdxXRU7NISZmjKfdwwM8VQ,love,Node,food
Node,food,is,Node,amazing
Node,u-vtWKvTZ1Rv-wk7JzVQ5oAA,miss,Node,Kohinoor Cuisine
Node,Food,is,Node,healthy
Node,Kohinoor Cuisine,is,Node,right
Node,food,is,Node,horrible
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,sweets
Node,sweets,are,Node,awesome
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,chicken
Node,chicken,was,Node,delicious
Node,u-5SAuwOC7FX6dnlmgts_EoA,bought,Node,Group
Node,price,is,Node,right
Node,u-7VB3NVQj9mV0K2L8bGx4MA,purchase,Node,Groupon
Node,u-7VB3NVQj9mV0K2L8bGx4MA,purchase,Node,Groupon
Node,u-7VB3NVQj9mV0K2L8bGx4MA,purchase,Node,Groupon
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,Biryani
Node,Biryani,made_for,Node,dinner
Node,u-7VB3NVQj9mV0K2L8bGx4MA,pay_for,Node,food
Node,Biryani,was,Node,enough
Node,food,is,Node,bland
Node,u-oQSnOuahwZsOegRSoXD4-w,had_in,Node,America
Node,u-7VB3NVQj9mV0K2L8bGx4MA,buy,Node,Groupon
Node,u-7VB3NVQj9mV0K2L8bGx4MA,find,Node,one
Node,u-7VB3NVQj9mV0K2L8bGx4MA,looking_to,Node,food
Node,u-7VB3NVQj9mV0K2L8bGx4MA,has,Node,Mum
Node,u-7VB3NVQj9mV0K2L8bGx4MA,am,Node,impressed
Node,u-7VB3NVQj9mV0K2L8bGx4MA,was,Node,happy
Node,staff,called,Node,one
Node,staff,is,Node,rude
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,chicken
Node,chicken,taste,Node,fresh
Node,u-dt-1bOZt4PbXdelDf-hmhg,found_in,Node,ineptitude
Node,service,is,Node,bad
Node,food,is,Node,incredible
Node,b-0zTLMQOZhiCp9GFtegiFsw,has_menu,Node,naan
Node,naan,is,Node,seasoned
Node,u-4cZ3f3i0Slv2W9mLN_VZBw,ordered,Node,mango_lassis
Node,u-4cZ3f3i0Slv2W9mLN_VZBw,found_about,Node,Kohinoor Cuisine
Node,u-4cZ3f3i0Slv2W9mLN_VZBw,was,Node,pleased
Node,Kohinoor Cuisine,located_in,Node,Tempe
Node,u-qMabWPEZJMtEkQ6EQu6RDw,eating_at,Node,Kohinoor Cuisine
Node,u-bjByM_iS9nRMOvooT_wH2w,loved,Node,Kohinoor Cuisine
Node,price,is,Node,unreal
Node,Kohinoor Cuisine,was,Node,clean
Node,food,is,Node,wonderful
Node,u-7qstyjVDSuQGNzpV0HDjbA,had_in,Node,Tempe
Node,food,is,Node,delicious
Node,b-SxuD7iY8QO88PNbSdNmNKg,has,Node,menu
Node,u-TLCxxfPQkKp1y6Z5fN6NQw,taste,Node,Chaat_dosa
Node,Cook,go_to,Node,chowpaty
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,Paneer_burji_dosa
Node,Paneer_burji_dosa,was,Node,awful
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,Chaat_dosa
Node,Chaat_dosa,was,Node,disgraceful
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,vada
Node,vada,were,Node,good
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,Chicken_Ghee
Node,Chicken_Ghee,was,Node,delicious
Node,staff,is,Node,happy
Node,service,is,Node,slow
Node,b-SxuD7iY8QO88PNbSdNmNKg,is,Node,garbage
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,Dosa
Node,Dosa,served,Node,cold
Node,Service,is,Node,poor
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,chutney
Node,chutney,was,Node,stale
Node,u-d-mHwb70ZgiQ3nXlrLfPyw,received,Node,basmati
Node,b-SxuD7iY8QO88PNbSdNmNKg,has,Node,menu
Node,Food,is,Node,excellent
Node,service,is,Node,slow
Node,food,is,Node,authentic
Node,price,is,Node,worth
Node,food,is,Node,available
Node,u-yw85-9lSB5H9jF8pBCA3XA,said_to,Node,u-yw85-9lSB5H9jF8pBCA3XA
Node,u-yw85-9lSB5H9jF8pBCA3XA,has,Node,food
Node,u-L1m2pxoNxWeRZePpoK16EA,tried,Node,Vegetable_Biryani
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,Vegetable_Biryani
Node,Vegetable_Biryani,was,Node,delicious
Node,u-09QcQYf_t1NEq_AkjJuABA,ordered,Node,Vegetable_Biryani
Node,u-09QcQYf_t1NEq_AkjJuABA,enjoyed,Node,Vegetable_Biryani
Node,u-09QcQYf_t1NEq_AkjJuABA,ordered_through,Node,Yelp
Node,u-09QcQYf_t1NEq_AkjJuABA,has,Node,biryani
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,Vegetable_Biryani
Node,Vegetable_Biryani,was,Node,good
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,garlic_naan
Node,garlic_naan,was,Node,good
Node,Vegetable_Biryani,was,Node,mushy
Node,b-SxuD7iY8QO88PNbSdNmNKg,transformed,Node,intimate
Node,u-lmxp3ZtAcU7afMm_JrSfww,repeat,Node,best
Node,b-SxuD7iY8QO88PNbSdNmNKg,has,Node,staff
Node,u-lmxp3ZtAcU7afMm_JrSfww,was,Node,pleased
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,samosa_chat
Node,samosa_chat,was,Node,complex
Node,u-Gh6sagblKhuMpWUDWeQjNg,tried,Node,masala_tea
Node,music,is,Node,loud
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,mirchi_bajji
