user_id,menus
u-iIe1gtgyLqV0ZBbArDQkvg,chili dishes|Sauce|chicken
u-iIgyi6cemWP753snEO9FCw,
u-iJCtRAlSvxiUuKlVAnsq0A,wings|dahi bhalla|mango lassis|mango lassi|rogan josh lamb|tandoori wings|naan
u-iK4cN_BEMWuA0PFBrTOZMg,
u-iLq-iaLo0aP3QycJDv6tHw,chicken|chicken tikka masala|naan|chicken curry
u-iMbS3W_FHzvFmi0m_lTfgw,
u-iOR5mdeMaR36VbA76IGbMQ,
u-iPnYS3RRQ3rkh03Wrcl8Ww,biryani|chicken
u-iRQ_YKpCBdaCwvc2X8_3NQ,dessert
u-iT0lKL00EWx0MX9FvUwyZA,chicken|Szechwan chicken
u-iTIrVSrs6e6u78YcpWzlOg,
u-iVmBpLCIuUA0Hsu1eNKQ4g,Roti
u-iWKXKikPiPGr5bzeFlxA5w,Samosa
u-iXe4g1k1loYPJSD-BZ38Hw,
u-iZtcrHFQ0AiWLZjhsr4Z-w,chicken nugget|chicken nuggets|chicken pakora
u-i_FXWLldE2DKgvE8dXwp2A,
u-i_V_Pfti84h3KWY-HtUiWA,butter chicken
u-ia4zPwafRCP53vDbrTpnkg,
u-ibR7A7zUsNrEFb61xELiJQ,rice
u-ibfw2LUjalN25aZYDY6EuQ,Palak Paneer
u-ibu1j2IAbKfjxeZyaxs2eg,naan
u-icPXBpFXaeBxt7s0WP4hFg,
u-idKkqBLI8MpwgTHm71t0PQ,
u-idbqvka5fMTOjD68z4WRyQ,
u-if3b1CBDBDJYnGo_hXtHDg,mango smoothie|plain|rice|tikka|chicken tikka masala
u-igyGxhWDqwLYrAarm32CKQ,Gobi Manchurian
u-iipaDtoA1zHFkbAF3Gn5Rg,
u-iitgXaIW5PY82zgj6lxLpw,Saag paneer|naan|tomato sauce
u-il4pARn-6muHdOneCf-4BA,Dhaal
u-imWAzO9XKd0yLhVzCRrCTw,Chicken Biryani|Samosa|Beef Curry
u-iqq1yl2u8D3Pe0PNTOU6hw,dinner|Tikka Masala
u-iqtM2OO8Ck6fAxcJ9jTgng,Chicken dish
u-ire43sdJVaGqysuRkyVOHQ,garlic naan
u-it_6uhEFSk1ewW2VQqC5_w,
u-iyvmVqJAGF1UTh6HHKbQew,naan|Naan
u-j-cuXY8PYuz0Yq_VnbM61Q,rice
u-j1iLomddNoUTo9HqB-ifNw,
u-j3M8vbfJLnmaZroWtabVaQ,chicken|naan
u-j3ZvzHEbsGwzlA53tgvXXw,
u-j3pJzAg_LOowGpSKum5q3A,
u-j4iVWaHuwusa1vVAISWa5A,Manchurian Chicken
u-j58hmvZSFl77g5m1TXIj5w,
u-j6YHy5kkqMy2yG-z6E6CqQ,
u-j6wLUT0ZXi-x0otelYIFpA,Chutney|lamb vindaloo
u-j8QBuUMiTwlQ4WkA3lPFSw,
u-j8wdGuvtq29p5wC_A_0q1w,
u-jAY-zJ6QkXKfdeE4SISVLg,chicken tikka masala
u-jCCdn9lGjk7oB7nwApZkfQ,
u-jEkrXY75io2Kej52s-_3pA,
u-jF6BdhSNhnaOVfleA8GN1A,
u-jHFWHRV-ju7kws9V6SKYKA,
u-jJCPbzLsomuw--fsWRJKVA,Chicken Tikka Masala
u-jJZBOcorV8TQIZam4EUKQA,tikka masala
u-jMHlwDq5b2zqhV5TyyFKPA,Chicken Thali|Naan
u-jMd1z8I4IcR4MTX0w4jx3g,breads
u-jMgQQwSLjyqSvckG_DvZIw,
u-jN2JEPuQxLJSNYBqqRRduA,garlic naan|naan|Chicken Makhani
u-jOBvd8VkDVlX6jA6Mqffow,
u-jOxTWEayNgaYcoREH68Urw,roti|bread|naan
u-jQHvz7VFbO0e01OOxB5W5Q,
u-jSe0eX8NhE3iRoDuD-TCAw,chicken|scallops|sauce
u-jT5DPVcepEx5dKZC3_3geQ,butter naan|Chicken curries|Breads|veg biryani
u-jWV1lYxlz-xWP-hKIlKDYg,Sauce
u-jWWWmN_Zdazr7IvJj3G1Hg,
u-jXdnU8ONRIHVzhmDBvlmOQ,lamb
u-jYDa14HsvZnY0C3pulotYA,
u-jZ0qO1Vv9Iszz0MPGWzm6Q,
u-jZMzkedESFMOyllimI8lrA,
u-jbGyX_1V9ltMMM9uDr2Cyg,Chicken Tikka|Fish
u-jcuPbHBcDSw678G55ZtloA,roti
u-jfaz1aQqnkbtzQfQyCE8IA,Samosa|chickpeas|Red Curry Chicken
u-jlMfpKtkqXn_cLgylIrMeA,
u-jnB_saJqNfOmVoCWquhAzg,Chicken pieces
u-joVIFfnvr69XWDFLNEEcUQ,
u-jpJKUxtzVHMeGt-DA1l5PQ,Sauce|bhajis|tandoori
u-jqp5BEMzEUIWTCt6pezS2Q,mango|butter chicken|lentils|mango dacquiris|Pakora|paneer|naan
u-jrfC1NZof0DSbOsI7zUFMA,paratha wrap|potato curry
u-jrho07CTircACsnHc4FqnA,
u-jrpqhsciB08u4agiYuzADA,dinner|Garlic Naan
u-jsPWBtGTB0_jm-IW0y1KWw,burger|fries
u-juIFgEHvS-5ptaFP4uSmfg,
u-jugdbQsk3vj05c1Kn5aa4g,
u-jv6qVvgHckHSw-1uEudNdQ,mango chicken
u-jxr4c-TH10Rgz3IqG6rgPQ,dinner
u-k-wA4IGgPBsrljO0ZnCeug,
u-k19pjXVZrXDq6XPgwzVIWg,Sauce|naan
u-k4xzJyW2FPMvy4TMUs4D0Q,Naan Bread|chicken
u-k8KivRoQwRVdxN_Xiaf9KA,Chicken Tikka Masala
u-k9LVEsdSlCa-RD06bntF3A,
u-kB9QPxar7HLKIpK7qeMnFA,
u-kBvax4FdQHBuNM-aM-IlsQ,
u-kCnZMxtO_7fle4Zd74o5zg,
u-kEK448CBw3QYJy52cT6euQ,
u-kEM-MsG4x4qAN8OS103Ybw,chicken curry
u-kFxUTucJzwiQnMsCOOb-eg,tikka masala sauce|chicken
u-kH-lz2SKD1VprBr8E9NOog,
u-kIfMV87IhhPvHFLYXXwZ5g,Naan Bread
u-kKsSDWIEMg9A9obAaY_NIw,
u-kLm3B6LeboEZWX_4otpILA,naan
u-kM8zMoCBfsBbsODEPEJpsQ,
u-kO_bMnI5PfNgMPd1QJlISg,
u-kPhhm_zcIsNYYtQthLX92g,Chicken Tikka Masala|Samosa
u-kQF9NmkkxmUTo3AUTfAvlA,soup
u-kQdS2dsK54XZlaasuEGn1Q,
u-kQidzHaomuoW_xzIzKgleQ,
u-kR1er75QP_E4xBBFlrbAYA,
u-kR1iFDJ7iSc4PaPQQvbcog,Samosa|Butter chicken|naan|masala chai
u-kS0J0v7cAKUmgfYIxPZEpw,chicken|chicken curry|curry
u-kSulFGjR0VAT5ObFqttWBQ,naan
u-kUBQN1p_D82OsgTylXy7DA,Sauce
u-kUD77QH9F3LHa6lSHVsp8w,
u-kVA4yCga39k7oAB5bAy8Qg,toast|Noodles|beer|pancakes
u-kXIBJt6hhonsnyXgTpTFqw,lamb kebab|rice
u-kXt6tPSGLWhWTiXO7XPjuA,tikka masala|poori|vegetable pakora
u-kXufUeBbx4fZDXYRrG0uoA,
u-k_8StZ7moHRRS1G0jWfHyg,
u-k_IsTrzY_rU7nWvojhK-FQ,
u-kcZ79VN2n0PmBbpWv6Ayqw,
u-kcbsddhU89td4W5aB2UCyA,
u-kcvmNHcairyP4Uwq5ULhdA,
u-kgRTizyE1oY441S8gn_eZw,
u-khRG2oMmAOXA7C1U7P1j4w,
u-kiQE5frtCd07wjq_hH18AQ,Pav bhaji
u-kic88CxK3ZXwE7gy2yfECA,bread
u-kl-d14Yr3idzaRNGvreTyA,
u-klb1-LsZlSlBEEjn2rNZcQ,
u-kmC8nIGdQeLUOBCgRDzS8g,paneer
u-koN3P_Emyd0wba8fHW3y5Q,
u-krE33Y_64V9cp75q5ddhWQ,Chutney|bhel puri|sauce|rice
u-ks_ihKgQZroQiO9N9sNtfA,
u-ktrb5N_Ue8Ffmu_36dhTog,
u-kvSbYKO9Ir6gSgXNgWPDKA,Chicken Tikka Masala|mango lassi|Okra|Aloo Bhindi
u-kwIhn1_cnQeUaLN0CuWWHw,Chicken Tikka Masala|Garlic Naan
u-kxC0TTMfm3RdgWPKotEupg,
u-kyZfDdJBFfvOGRKsECCSVQ,
u-kzz4lKJl5b-Kqs6f_H7u3w,
u-l00a55GxJQXTFVqm9yLGzw,Sauce|butter chicken|bbq chicken
u-l1_wMl2pGWlhcijYFOxZ7Q,
u-l3WrqqMqahb-1kTg7E2ECA,
u-l5FI5i_ofdykPF108azphg,Chickien Biranyi
u-l5_g5z9eOeXEMhA2x2lIog,
u-l6kkFLWO6FuEzRro6bcMwQ,dinner|chicken|naan
u-l7sZTLRUBK0k3xjRTj1CSA,matar paneer|dinner|bread|palak paneer
u-l8e3mgV8lQ_Th6ukY_4Kjw,coffee
u-l8h64Isq64mh0IUIfmf09g,
u-l9zbub5CchE3fCOPMz34Cw,
u-lF-iePcGahr1uwSoE5pAnQ,Lamb Korma
u-lF_EPZ-LL1Z1EP3mSMR_ug,Shrimp
u-lGe6PJ4T3IrgmYkM4SFMRQ,
u-lGz_Am4D9NewdEvNHgz4-w,
u-lHyNCok1h4xgqMqtgj03Pw,Tandoori Roti|shrimp|Karahi Paneer|jeera rice|rice|Batura|Non-Veg Tandoori Appetizer|chicken|kheer
u-lLop934D-J7epA6pXUZ3Jw,
u-lMIm1Ye7BeVE21xqlImqEw,
u-lMJh6j4Ve2WsD3jFrOb4mg,toast
u-lQeZwk1RkY0HYJifEVBxFA,dal makhni
u-lQyBO-8kcXqGbw7rhYVBWw,
u-lRdllZQJ_3Dxs62CEvxrpQ,
u-lTztY8L-q7B9zlfmBI0L0Q,
u-lVdGpjiv1-r5HUTlrlgvcA,mango lassie|Mantra Masala
u-lWe2YOYQfHf2z517sVLKMg,lamb
u-lZ-i-aJCaDgzB6cQ2hw8_g,
u-lZXCUgpBBsnbN7926Y3g0A,Chicken Biryani
u-lZiOZQdwpAD8iUSpl16lqw,
u-laaC_7aQ5mWm6BNSfHJ8fA,
u-lajBA1xOE8KV7_ka8UBfzQ,naan|chicken korma
u-lale6wOwUvQE15413NKUaw,
u-ldS3GeShxTm4Kk2WS3jnHQ,tomato soup
u-leyNDNVu09Ldbg5ujPWMhQ,paneer|samosa
u-lfOS1l9Y8RWH-DUhJuhSaQ,tikka masala
u-lhC0oiatuxhxd2DDrrMQPA,
u-lhWPrEBzorygXA4TpimQ3g,Maharani
u-liTSy0xOmnQ1zHhmvO-HTg,Samosa
u-liiY-jtE681B_fbP1sHfiw,
u-lj9e7yC7BfOj6mCMXW_DyQ,
u-lmxp3ZtAcU7afMm_JrSfww,samosa chat|mango icecream
u-lqRu3dQ2O3ghlFTrq54sYQ,Halwa Puri
u-lrTO81dNhAKWCEmhQghowQ,
u-lriO569ko0MtlZQ6Ddzn7g,sweets|Chana|rice
u-lv-INN_Aw3xVnogNB1VCiw,
u-lvbPRZ6ruEjm38_QMivaBg,paratha bread
u-lxLvaKzRcN-7gtxyywgRbA,chicken|soup
u-lyNcVUmdHPAyM_RPhqhpkQ,lamb balls|lamb
u-m-soEL1fMYGlcwzAxG1vyw,
u-m0_W4iHkNZddR0msFtXI4w,vegetables|naan roll|naan
u-m0kIeayhge-bLp9LdAtMsQ,
u-m0uVfBkFiTbzg1GedPmBug,cholas|chaats
u-m35ODBrr76JYr20nxoMg_w,
u-m3lFvZsH_esnLIIeb7lJsA,pav bhaji|Mango Lassi
u-m4Fe9dW_9Wlt3mDq4FfcmQ,
u-m5BvhLPP01mPM41bQSZ_sg,
u-m5b84-nPPVNLlDtZyVGZ3w,
u-m66JEwIVUq_uQU06nWFHYA,biryani|curry
u-m78ZLMMybP-X0M1ULZD7yw,dinner|Chicken masala|masala tea|Chutney
u-m7Wu3LLzq0hHJPB9lS5SUw,lamb meatballs
u-mC1ldUoGNDVq6vqyFsrI3g,lamb vindaloo
u-mDI0Ps-DLxWWfGV75S_XIQ,dinner|Lamb Kebab
u-mEAeKSQ4Xsuv2nGqKWK5Sw,
u-mEPHGeCd9l1-jaYRmM_PgA,butter chicken
u-mFpbixN0lU98YHZcg7BIKQ,goat curry
u-mHQ4Q38MxPRQxo2ubevAMQ,butter chicken
u-mIDzFVnP2QnAh6ReQ9Imfg,Chicken Tikka Masala|rice
u-mIysRk_cJ5K_BMZ-r06TFw,Chutney|Dosa
u-mJBRmYWEs12js_wp1aOSHg,Veal Biryani
u-mK_kHEUabQJW5oOJwdOvmQ,
u-mL-wQJy_t3PlzWAAlUY1ng,
u-mLBxnh2Hk5MN1ohn30iKug,Creamy Sauce
u-mLh2C1ehZPOI0fcfAwIFBQ,Meetha Paan|ice cream
u-mLmgtTwuryDjJAQrSZ_w5w,palao rice
u-mMhGMBixFQKohgJoS-AH8g,Pakora
u-mNHaUgV05v0O0k8sAmY03A,
u-mNZBDzcu0ejBXcdriqe3gA,
u-mOVyk3O18VY5nrUMTZgM1w,Chicken Dish|Biryani
u-mPFvAMuAS9s1z8fA6bXazQ,soup
u-mPjPyipaD0C_myqWqDipZg,garlic chicken|chilli chicken
u-mQM_puoEd2BlbELbMqftXw,
u-mQoPN2K6iiBdPjMXrWLf3g,paneer|beer|rice
u-mRv0t_dmwWZzm0-gFBnRlA,butter chicken|gobi
u-mUWmR4zmC-O1SQrmqhAxnw,
u-mVVfJBBJ8OvhHsxncB4OWw,
u-mVvYiiWhZoVVhH_-Y-H85g,butter paneer|naan
u-mZXJm66OCWR0H45VR62MUg,naan
u-mZrymh7tdc21YJw0__E6QA,Butter Naan|Raita
u-m_H93eDKdiBlRv8K7Ffgsg,Chana Masala
u-mar71JV6SINBPw52j0nnMA,
u-mbT9_szJjOen3wEYzlqrAg,
u-meRvDvEWtvDcHyJsgLbK9Q,
u-mgr275Dd5L90-InfNB9g5w,
u-mhrMIkK4Ag8RaNiqHf0mFQ,coconut chutney|masala dosa|sauce|bread|madras coffee|chole batura
u-mhv4dJ4lvGlYpfZ1RK10MA,
u-mibgjGSMUS9F8zyWRa-f7w,Pao Bhaji|chai|chaats|curry
u-mj22XHVEWOe-mRh7GFuD9Q,dinner|Chutney|Bombay Chutney|Naan Bread|Lamb Tikka|Tandoori Chicken|Samosa|Butter Chicken
u-mjwoKtngWfP0SIdW1cFWcg,
u-mkG5CBX5zbvKLOhHBaaYFg,Honey garlic chicken
u-mkY1J2MQ3ZDR5QLgxPvvtA,curry
u-mksFinlYC_bDrc1k7VTG9w,
u-mnJvynzRIYptrjyKtEBiTA,Chutney
u-msqEqAV6a68xRRZ0lah0vg,
u-mvIEbcSMGrX7h_Z_J6Jcgg,tandoori roti
u-mwAg6HEtSIDI1yfSF6kD2A,beer
u-mwXPzgan9b9sqTyoFtQWuA,chocolate dosa|Dosa
u-myT_nBsyzCWq5wmWtsDpBg,Kebab|Chicken kebab|Noodles|rice
u-n3bXNZtYZOJjrag6LMLQCQ,mango shakes|naan|rice
u-n4DeNymCmaulmpoThjjEQg,
u-n6E3RVIr4FunEV1IVpMfAw,
u-n707vJzYdIJ99k9rBHQ-kA,Karahi Bhindi Masala|okra|naan
u-n86B7IkbU20AkxlFX_5aew,Chicken Tikka Masala|Lamb vindaloo|rice
u-n9wtE7l3ZUbMMgJo4I6N8w,
u-nCAst9mS-JwsuJ6lBgAA-w,
u-nCRPCQE7E1PV83uQrIf7Cw,dinner|naan
u-nE2xF0UtRVcRGplQni4BsA,
u-nF7HqWWPidIU673H92Jiog,
u-nH5ieqjJjej-2ps9vVWVQQ,mint chutney
u-nHGQi6dMdk_ka1vlIWvlSQ,
u-nLADCnXaYRlx4jYJcHcGdA,
u-nN5gtZbZCtA60DYwMOXOeQ,
u-nNIab_zVaJhY9X0285mILw,Naan|lamb
u-nNjaWd2seeh5pbAj5GFbRQ,
u-nOherNG9vm7B7RnpiwzHLw,
u-nQdeDxykYTI-0YDfmel3JA,sauce
u-nQx-XAKpeFcrxN8TOJd5jA,Pizza
u-nS39P_prIufEPuX60ixEkw,chicken tiki masala
u-nTOygBljC0eBLS_cA1R8nA,
u-nV-0o4NVrcOtIY4w_t32LA,
u-nXMMoDzXRByQiWH9cf-FAQ,dessert|Dahi Puri
u-nYd2iyETcfA5-zN6vri1DA,
u-ndQnATo5vJ-x4YCIVOUAFQ,
u-nehOXSBH9XDiKGLI7oiaPg,
u-neiVdmFhXKTJhpnZzgLHPA,
u-ng1ccHLnRGqGuMG_KXziaA,
u-ngtTakc8A5ffJldZ1mabVA,
u-nh4xURBFqZbBaP1Lzem_Uw,chicken
u-nie-JYFTdUp04tlH527SDQ,Papad
u-nl5E0QN0oPLiGDGu_GbG4w,Soma Grill
u-nlx3WP91zot51pyl6qHMYA,aloo Gobi|Aloo Gobi
u-nmMIfVI8_9sMR_8Zq7MqTg,
u-nnS8pKdfPMQuK-dDptZo9A,
u-nnw9gZhqO4ja_hwoIrDzog,
u-noc72mm5bR_oKinfVg9C2w,coffee
u-nocZP8ye50jdPX5X93eTKA,
u-now_e3yg7nAq5vb4FXEcqQ,
u-npdzLLzPtB9FIUXlfpeUCQ,
u-nrUQRMx6K-KJnoC15rMO2g,
u-nrUz27WKP4CCRaVhacp4jw,Biryani
u-nrZkFVzpnaFaKAl8_gzkqA,sauce
u-nszzLIrhrbJRDNOX0W50Fw,Sauce
u-nwU4t2g_SoWUIxitKUnSPA,
u-nxGp5E60gmT17SsInL76OQ,
u-ny-CJ25tLDl8_Oi7j-lbxw,Kebab Karahi|Lamb shank
u-nzt7SwH8gXccEa5l_RXRUQ,
u-o-5MEqwSsiHKiPNL09e54g,
u-o-B19aoW8g3qIny9VjmWRw,sauce
u-o2KyDf0t7wffQQsisI90Xg,Cake
u-o2q8P9TPsrZRMMpjUhgoDA,fish pakora
u-o3R1gaTwsAzVabfMtVvIMA,malai cofta|chili paneer
u-o68A_3bAJTge-ioGXHdxKA,dessert|chutney|tamarind sauce|mint chutney|samosa|chicken|naan
u-o7uWhUQkR22qMBizmU8O1Q,
u-o9ITDPUb7MlMrywXULSXGg,goat curry
u-oBzdBXQ5At99yK6kiIrjWA,naan
u-oCNLIL41w0ATGJWy-hUizw,
u-oCXlO9gzXBG5R_68fnV8Fw,Samosa|tandoori veggies|Masala Sauce
u-oDUYE_lkA0tIRubBwNANkA,tea|chicken|lamb
u-oF8Efb3fBrwWZvmsl6e-pw,Samosa|lamb curry
u-oGERrD2gG5DZo8Vo7n_cng,
u-oG_IJIGuJXgIUvG7yaysig,Tandoori Grill
u-oHdCkOf9gHSMhvJd4JbVrA,
u-oHhVWpUvGX_OAmtc9XRPMQ,
u-oIOCGzMHkg19niP76esvrg,Chicken biryani
u-oJCZenWKirB2oiBX7FqAUg,naan
u-oJbCkhIpU-i5xYx5wCAkkw,
u-oNHDgnRGZ1KkeTqBIFjBtw,
u-oQSnOuahwZsOegRSoXD4-w,
u-oQhNPQA9D4TwDx4HPCA27Q,Paneer Tikka
u-oS4LtlOtlnbpS7c-2NVEYQ,Mantra Masala
u-oSXPH5X6fv4aNG3lGSI9vQ,Kothu Paratha
u-oT3dnAhvK0jaEEaYSD_NDA,
u-oTXacfmCLz9mev6KORIfEQ,naan|Frankie rolls|palak paneer
u-oTgfZHLBDtXUl-QwtdY5bw,
u-oTxGGK2ppKQPEyWtcinL8w,biryani
u-oUL-6V1aBBjsD06pOamfSQ,
u-oVLfMJMXgqZBe8sMXySYHA,
u-oVThx4VpdF_IQjZRldcT6A,
u-oWDwJvCXkntjhZ4-gdz-WA,pappadums|okra dish
u-oWGHHR0X-VEu94EZmp9Nbg,
u-oYwdLePXLiOwVsMxjzeQrg,
u-oYwvr1iJSJ5mhrryKXU2oA,
u-o_egMf0KdocL01Tp3f3N7w,
u-oa0ddO4U3KgSAd4i-l-e4A,
u-oaYB_b62fqtJCbeKFWg8Sg,sweets
u-ob7ISe9Gv72YYAoV9Bp5jQ,
u-obxrjNKD6Y1ic7iyXQU7ug,
u-ocvxMCWdBgaSTb8vJebQXg,
u-oenzGqlVMNpVq_Qrn6iAjA,
u-ofc8Lsb67hV_EEZ0NxgNrg,
u-ohLH1DFgfqC-I5nEe2z8Nw,
u-oiVZNDxU-BzRTXnQe6O_NQ,curry
u-oidxkygM87Wg7STVTb6faw,chicken
u-oif4M6LGAnXulFQVI6PH3A,
u-olilkogLmuKWp00F_8Au3g,chicken tikka masala
u-omMCW9cZNhmuue1sas2vFw,
u-omNj7MnqLM7-uFLNS6itLQ,Lamb Lollipops|Scotch Eggs|beef tenderloin|cocktails|rice|beef Wellington
u-omX8yy0m_dZCnv3GJfYiSA,basmati rice|curry
u-op1cRPfEUpNE5CY4kXKtPQ,chicken tikka
u-oplWgjTUMVyIohDvtF_Hcw,
u-otnjf1PsH_sLVC13K2KAbg,
u-owjOkU0v0mchVD-1Ngj4Ig,rice|tikki Marsala|Masala Sauce|saffron rice
u-owlUazXSDLaxlOV7z8181g,Chicken Tikka Masala|Lamb Vindaloo|lamb
u-oz87x3iaEi17QgAqMCm1SQ,
u-p49aIXUwf0InrnnlqekvRw,
u-p7twKFLssuOd5_QMJAmRYw,butter chicken|Mango lassi|Beef samosa
u-p8CJMoVYzYMz9JkHomErAg,
u-p8IhyH5yflKbZbZidU8NDQ,
u-p9GBbKZXRk4Pici-quDB0A,Tandoori Chicken
u-p9RQX58PLPY5RiSNgKBuFQ,
u-pAungxFZuZH5zd6SoD6RNg,
u-pBeNjksmGLPlBTaujOqiLQ,
u-pD20JvzaL6_pfYjdTPZACA,
u-pDAkN1bGqHjpyXy-l0CoAg,
u-pDJfDB4wsLhLsO95aa0qFg,
u-pDNAfi0DafmDw9fFYBrw-w,
u-pDvDLpD7CiMlIebsDPCRSQ,Chicken Tikka Masala|Garlic Naan|rice|Mixed Grill|Mantra Masala
u-pEEhhuVvzq3XwXhFeE8P3Q,
u-pHMEXcu8OtnlVp7iNRBA6w,dinner
u-pI6jn3YCp2jSa8dH0FxZWg,
u-pIly-tywbcso8SXU8F65QA,
u-pLo29n3MVOp4V0bfRAjSqg,dessert|Dal
u-pMefTWo6gMdx8WhYSA2u3w,salad|naan|rice
u-pMf7ybLSBGrR7ABPzv2bag,
u-pMsdsACQEp24fnpE3bur9A,Lamb chops
u-pOJmVSIJFbLQ5u1MhfsWLw,
u-pOwfDXnF1rRfUCZD5axsWw,lentils|tandoor|paneer|chaat|Samosa|chicken
u-pPEo1f_ikIP86DuiVTnmhg,
u-pPzXW6K_Fkz-AtgBbJPBYA,Chilli chicken|rice
u-pSQWuAphL0lvFB81HISEfg,Cake
u-pSZ-r49D8qGbbAjp40eIIg,
u-pUVS6cS7880d6uwLRgMwEw,tikka masala|Tofu-Vegetable Kesari
u-pVIdSQrXiYEwK0GFbLM3Jw,
u-pW1Dy4BWssf8vlkjgKhbgw,sambar
u-pWh42VmQek6bMhbtADUUqQ,chicken tikka|ghulab jaman
u-pX0yaS5R6ajvCSW3IrOueg,
u-pXZu2slCZS3BbFyG_UCG5Q,
u-pZVxKioyk_4KBquQpwgP9Q,
u-pZsVUkMb4yGMGoTRzNS7Ew,chicken
u-p_bN8wNVDtu4BH2ecP5zBw,mango lassi|soup
u-pb9uB4NDh318hC70Hhe70g,Chilli chicken
u-pd8Dxw4kTgXb34RvlKo9HQ,chicken dish
u-pgelwc3JnmhtRy8keSeQQA,
u-phHvFBKvh1xD4446LmlcpA,biryani
u-phqoTzUdPTvGMJd8n05Xvg,
u-phri5KGECBoY5CXM7AGIQA,
u-pi5q-tDs3_dP6p2FXI9lpg,goat
u-pj5MOVaZkHmgCD0Atxw0wA,
u-pj7M1RIWV0caCp7Kj91JxA,biryani
u-plOnLo8TTsLSs9jB8LxGzA,sauce
u-pmeGrUv6S22pf38FTRYCzg,Aloo Gobi
u-pn_flI3EBNugBEYFp9okxQ,Fish Pakora|Spicy Shrimp|rice
u-pogFABZFK8iLiIF8fzLyLQ,Chicken Tikka Masala|garlic naan
u-ppxumUWp3KWgxsbv3W_sdg,
u-pqrLANAdicCfsD_Hrdy4Xw,naan
u-prpOBEbyb1HD26t4755gtw,chicken tikka masala|naan bread
u-ps3T5nr0ZTNKmMijQ50RRw,
u-psqGxCybfPIOsuuMHyPn_Q,
u-puKCWAzXbY4QfpMBOkVEKg,lemon wedge|pad thai
u-puMWOwZTa1A2B9oMRFl7KQ,tandoori chicken
u-pv8KCVEQ-nP9qyDP7YtXcw,chicken biryani
u-pwYV78zGwS3avyPiVaL6xg,lentils|vegetable mix
u-q0oVp-26XuMGz0UapA-QZQ,paratha|BBQ|pork
u-q5OhW8ne_hteHo6xLHNUPg,dinner|chicken|Butter chicken|Tandoori Chicken
u-q6eks8g-8ve1AXMh1MTKJA,naan
u-q716IhjaNjACpgVb0kq7kg,
u-q9JelqHqac06PkAe5p2uvw,vegetarian dishes|Naan
u-q9ZzaDBNs72WXqKkwELBNA,karahi chicken
u-qB6k6ubk1B6SkJYOWbdhSw,fish tandoori|fish
u-qBwHmwKoJPr_Mhrov4hbXw,Cashew Chicken|Tandoori Chicken Chow Mein
u-qCY467Gp1D1Yrn_N9BpT_Q,
u-qCYSdhsOzHBKT-V72BiYNA,butter chicken|vegetables|bread|rice|naan
u-qDXF8u6hLuY7Viwue6dFNQ,naan
u-qG6efDYJMalIIBCYP2ffnQ,
u-qHoOMAr0WVDvYqjbzpu8tQ,
u-qIIWAMJ_LwlJi0fntUpsjg,
u-qIIY0NoQliH9YeRYMPV64A,Checkin Baryani
u-qIeZmo_GLrlsGSTdyo60cw,
u-qKouAIYF449_WgWbjaPLAw,
u-qKpkRCPk4ycbllTfFcRbNw,
u-qMabWPEZJMtEkQ6EQu6RDw,mango lassi
u-qOdmye8UQdqloVNE059PkQ,bread|chicken tikka
u-qOn1VFThKD5y5zrFEQXpGA,
u-qPS-RibPgX2nRJGQ3jO3aQ,
u-qQRmnbKI84Up4a2MBFfaFg,
u-qSXJYVxAKuqQWXeIwaw3bQ,
u-qSelCpqKVH_zVgZG-eSHlg,
u-qUL3CdRRF1vedNvaq06rIA,chicken|Garlic Naan|rice
u-qYBvPyAf4QY2q7Fc2u3iMg,biryani
u-qYOiteHcT9TbuRyj66Dx_w,biryani|chicken tikka|Naan
u-qZNsSGiQjckMJ0-P6nTZUw,
u-qZVJpugrno01UDbz_b4jcQ,chicken tikka masala|lamb vindaloo
u-q_4Q3Cpx9frUQ3vJMl53Nw,
u-qciCV0GQIv7qSKCEUKBW2A,
u-qewG3X2O4X6JKskxyyqFwQ,Mantra Masala|dewane handi|naan
u-qgj11QoS-qvrVBcQL7p9JA,
u-qk1FM83yW09dP7HYmTOacw,
u-qnGoa8IzV16nV93NOvXhIA,
u-qnoXQsDOTOFwJEYXSCnHEQ,Mantra Masala
u-qntY0ozRmYOzaIaDDyc_6Q,
u-qsGgXaBH63onq9BnAH7EmA,
u-qswybzqD9UD_my8fl0V7wQ,
u-qtD07rN0iL9E0pjOvLwAMQ,
u-qtQOOYU5Ucyr0p3DnnS1LA,butter chicken|rice
u-qu3wygQS8UV3PqI1tOcVhg,vegetable
u-quis0L_iyN20UqaICzVhuQ,Samosa|Tandoori Grill|Naan
u-qvPTw-ArHYI1n1n0cw3S7A,Rava Dosa|cheese bread
u-qxTBE61e1UTuYr_5MpDGgg,Palak Paneer
u-qxu8gEgXC8NUptJvlxLOZg,
u-qxw8-ncdaGC2YZ8gRluVfQ,
u-r2MM-UPP0s4CH7ozc3QIeA,
u-r3-LjnU8ABaDcbc7pHbj0w,
u-r4SkxSerkyk89tOhooFzeA,
u-r79QdFrVcIwO4mxNNCjfEg,Beef Samosa
u-r8ifFR-vEmD-h9LdrR22Uw,Firni|chicken
u-r98FaAOAoJDCPp384XpcYA,chat|garlic naan|mattar paneer
u-rA-n7yL_lKxJPiLF1XviEw,Lamb vindaloo|Gobi|Korma|samosa
u-rBdepiLZ9ltXnesSO7FzTg,
