subject,relation,object
u-4KbUaerUBoiUwZGMHKVFxQ,VISIT{count:1},b-_PKXarw3GjlbwbXhjdpUMA
u-4KbUaerUBoiUwZGMHKVFxQ,RATE{star:4.0},b-_PKXarw3GjlbwbXhjdpUMA
b-_PKXarw3GjlbwbXhjdpUMA,HAS_REVIEW,r-_L_ZJbdMtoAEJmx8_BWNQA
u-9p6B0BZhUREP4-Ua_xD4bA,WRITE_REVIEW{date:2019-02-20 22:52:54},r-_L_ZJbdMtoAEJmx8_BWNQA
u-9p6B0BZhUREP4-Ua_xD4bA,VISIT{count:1},b-_PKXarw3GjlbwbXhjdpUMA
u-9p6B0BZhUREP4-Ua_xD4bA,RATE{star:3.0},b-_PKXarw3GjlbwbXhjdpUMA
b-_PKXarw3GjlbwbXhjdpUMA,HAS_REVIEW,r-xkPv2pin27-NJa5ApfNCqg
u-fVAtXHil33Mwk2vETayyUg,WRITE_REVIEW{date:2019-02-19 21:49:14},r-xkPv2pin27-NJa5ApfNCqg
u-fVAtXHil33Mwk2vETayyUg,VISIT{count:1},b-_PKXarw3GjlbwbXhjdpUMA
u-fVAtXHil33Mwk2vETayyUg,RATE{star:5.0},b-_PKXarw3GjlbwbXhjdpUMA
b-_PKXarw3GjlbwbXhjdpUMA,HAS_REVIEW,r-1WAasYJAF9YybFuKs8vdsg
u-65UXy9qtuLUI93cK8VcDxg,WRITE_REVIEW{date:2014-06-23 16:08:44},r-1WAasYJAF9YybFuKs8vdsg
u-65UXy9qtuLUI93cK8VcDxg,VISIT{count:1},b-_PKXarw3GjlbwbXhjdpUMA
u-65UXy9qtuLUI93cK8VcDxg,RATE{star:1.0},b-_PKXarw3GjlbwbXhjdpUMA
b-_PKXarw3GjlbwbXhjdpUMA,HAS_REVIEW,r-Ut47HbynvSPx6o4P-jhEmA
u-fr5efb7JrVpFBF9q303NVQ,WRITE_REVIEW{date:2016-08-09 05:27:24},r-Ut47HbynvSPx6o4P-jhEmA
u-fr5efb7JrVpFBF9q303NVQ,VISIT{count:1},b-_PKXarw3GjlbwbXhjdpUMA
u-fr5efb7JrVpFBF9q303NVQ,RATE{star:4.0},b-_PKXarw3GjlbwbXhjdpUMA
b-_PKXarw3GjlbwbXhjdpUMA,HAS_REVIEW,r-fjVCGnZz7HaslrgQJkP9Rg
u-iBofWBmQqEnXJAzQVuhS7Q,WRITE_REVIEW{date:2017-10-03 03:24:06},r-fjVCGnZz7HaslrgQJkP9Rg
u-iBofWBmQqEnXJAzQVuhS7Q,VISIT{count:1},b-_PKXarw3GjlbwbXhjdpUMA
u-iBofWBmQqEnXJAzQVuhS7Q,RATE{star:5.0},b-_PKXarw3GjlbwbXhjdpUMA
b-_PKXarw3GjlbwbXhjdpUMA,LOCATED_IN,Markham-Canada
Markham-Canada,LOCATED_IN,Canada
b-scM6rLQqoz5dEIgwz_JFsg,HAS_CATEGORY,Indian
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-HeJPN9OzF3GxJmaEPtt5Bg
u-WRchgs4LvsIYidMhlkiCgw,WRITE_REVIEW{date:2016-07-15 00:53:56},r-HeJPN9OzF3GxJmaEPtt5Bg
u-WRchgs4LvsIYidMhlkiCgw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-WRchgs4LvsIYidMhlkiCgw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-G2yKPHtHoYY6kbI8-ryKFg
u-Ecqlb6gdkIjLlj92HUqilA,WRITE_REVIEW{date:2017-07-18 18:05:54},r-G2yKPHtHoYY6kbI8-ryKFg
u-Ecqlb6gdkIjLlj92HUqilA,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-Ecqlb6gdkIjLlj92HUqilA,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-D7BPuBfekN12DhFz5tLiZw
u-5INcrkxpxXMbLP1VDBrP9w,WRITE_REVIEW{date:2017-03-03 21:30:26},r-D7BPuBfekN12DhFz5tLiZw
u-5INcrkxpxXMbLP1VDBrP9w,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-5INcrkxpxXMbLP1VDBrP9w,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-rBAm8B8VHzg-jdvPs043Fg
u-SdXxLZQQnQNUEL1rGMOQ6w,WRITE_REVIEW{date:2015-12-21 08:42:35},r-rBAm8B8VHzg-jdvPs043Fg
u-SdXxLZQQnQNUEL1rGMOQ6w,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-SdXxLZQQnQNUEL1rGMOQ6w,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-T9b8ZJJvB28fefyMI7AlCQ
u-09QcQYf_t1NEq_AkjJuABA,WRITE_REVIEW{date:2017-07-09 01:43:10},r-T9b8ZJJvB28fefyMI7AlCQ
u-09QcQYf_t1NEq_AkjJuABA,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-09QcQYf_t1NEq_AkjJuABA,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-GfMQmwImZJWW-rbV9gQFog
u-x8GuHHp7EJylrrq9HqL0fA,WRITE_REVIEW{date:2017-12-18 16:07:24},r-GfMQmwImZJWW-rbV9gQFog
u-x8GuHHp7EJylrrq9HqL0fA,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-x8GuHHp7EJylrrq9HqL0fA,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-XptT9SApZCe6c14a5iTMzQ
u-BM6KnzoljE9t5qBrQjfdmQ,WRITE_REVIEW{date:2017-03-04 03:44:08},r-XptT9SApZCe6c14a5iTMzQ
u-BM6KnzoljE9t5qBrQjfdmQ,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-BM6KnzoljE9t5qBrQjfdmQ,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-rtP3R9Y-YINF3Nzs4JlT4A
u-CapjGj9mWWL6P_eQChu-5g,WRITE_REVIEW{date:2015-07-04 01:33:18},r-rtP3R9Y-YINF3Nzs4JlT4A
u-CapjGj9mWWL6P_eQChu-5g,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-CapjGj9mWWL6P_eQChu-5g,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-12l72TSd1kQUVyT94yOnMQ
u-cfp7H2hRFCPsTdvMEkrbrQ,WRITE_REVIEW{date:2014-09-27 11:51:49},r-12l72TSd1kQUVyT94yOnMQ
u-cfp7H2hRFCPsTdvMEkrbrQ,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-cfp7H2hRFCPsTdvMEkrbrQ,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-YkzdUCRcIuxQHqRYMCd4gA
u-D34XpkChl5RnFlhFZvZFbg,WRITE_REVIEW{date:2016-10-14 00:55:06},r-YkzdUCRcIuxQHqRYMCd4gA
u-D34XpkChl5RnFlhFZvZFbg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-D34XpkChl5RnFlhFZvZFbg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-0ZDYKK3vjq-e1yWdsuql-A
u-iyvmVqJAGF1UTh6HHKbQew,WRITE_REVIEW{date:2015-09-11 02:47:57},r-0ZDYKK3vjq-e1yWdsuql-A
u-iyvmVqJAGF1UTh6HHKbQew,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-iyvmVqJAGF1UTh6HHKbQew,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-72yRXoKEZ3m96xcuCJGOqA
u-fMcplBt_OQ7V-TQusZmTGw,WRITE_REVIEW{date:2015-05-13 22:13:31},r-72yRXoKEZ3m96xcuCJGOqA
u-fMcplBt_OQ7V-TQusZmTGw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-fMcplBt_OQ7V-TQusZmTGw,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-qGmqrF1_B6_iVVCpCM_sYA
u-BdQOW8Nm6YNk7bk1wvr2Cg,WRITE_REVIEW{date:2015-02-03 18:55:49},r-qGmqrF1_B6_iVVCpCM_sYA
u-BdQOW8Nm6YNk7bk1wvr2Cg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-BdQOW8Nm6YNk7bk1wvr2Cg,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-UD19IpU2ePfUYhrQ2kiTEA
u-XqjeXUZ1BXzxl1HqLABX1w,WRITE_REVIEW{date:2018-01-22 04:33:38},r-UD19IpU2ePfUYhrQ2kiTEA
u-XqjeXUZ1BXzxl1HqLABX1w,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-XqjeXUZ1BXzxl1HqLABX1w,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-ZvNtXwWuZ0vmT9_wxrii_w
u-SalzPkE0sbOXF7erSlOKSQ,WRITE_REVIEW{date:2017-04-21 18:53:07},r-ZvNtXwWuZ0vmT9_wxrii_w
u-SalzPkE0sbOXF7erSlOKSQ,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-SalzPkE0sbOXF7erSlOKSQ,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-mUXrN0Rx8WanVRDM2AVBZw
u-J5eK0nDfQPlD0VeihS40kA,WRITE_REVIEW{date:2014-06-13 17:58:40},r-mUXrN0Rx8WanVRDM2AVBZw
u-J5eK0nDfQPlD0VeihS40kA,VISIT{count:2},b-scM6rLQqoz5dEIgwz_JFsg
u-J5eK0nDfQPlD0VeihS40kA,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-wS1z-TiklU-GwMyNSVB-cQ
u-cPKCbAf-XlMoGlDHLgPpYQ,WRITE_REVIEW{date:2018-09-03 14:42:42},r-wS1z-TiklU-GwMyNSVB-cQ
u-cPKCbAf-XlMoGlDHLgPpYQ,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-cPKCbAf-XlMoGlDHLgPpYQ,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-fivNPkcu3wEqNmw6A_xw2w
u-OnfwPAs_mVdSAEigKMFHQw,WRITE_REVIEW{date:2016-10-14 17:08:55},r-fivNPkcu3wEqNmw6A_xw2w
u-OnfwPAs_mVdSAEigKMFHQw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-OnfwPAs_mVdSAEigKMFHQw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-BwsHn9uBQ4FCBPiv6EY_ug
u-M4P02bBbTauuwP6OhGpT-g,WRITE_REVIEW{date:2016-06-24 14:13:24},r-BwsHn9uBQ4FCBPiv6EY_ug
u-M4P02bBbTauuwP6OhGpT-g,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-M4P02bBbTauuwP6OhGpT-g,RATE{star:1.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-AJ7mJQo9tl0G3dwQeCla3g
u-UG3JqmYlEWlNEOJqUMENDg,WRITE_REVIEW{date:2017-09-10 02:38:58},r-AJ7mJQo9tl0G3dwQeCla3g
u-UG3JqmYlEWlNEOJqUMENDg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-UG3JqmYlEWlNEOJqUMENDg,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-z2kR8N3uBJ4RcoQ-6JzdpA
u-ZPz3QcLM9cBmS7znlLEb3Q,WRITE_REVIEW{date:2017-01-05 01:24:37},r-z2kR8N3uBJ4RcoQ-6JzdpA
u-ZPz3QcLM9cBmS7znlLEb3Q,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-ZPz3QcLM9cBmS7znlLEb3Q,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-dOia06kdQ7EyTG2qo1sD5A
u-ORBwoRxcyxFtjNU5zuex_Q,WRITE_REVIEW{date:2015-04-17 14:56:11},r-dOia06kdQ7EyTG2qo1sD5A
u-ORBwoRxcyxFtjNU5zuex_Q,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-ORBwoRxcyxFtjNU5zuex_Q,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-ULQ0g4IdqblWDvhpmB7l-w
u-bf2Twxnea_9NhIs-2lvK8g,WRITE_REVIEW{date:2014-04-22 02:50:08},r-ULQ0g4IdqblWDvhpmB7l-w
u-bf2Twxnea_9NhIs-2lvK8g,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-bf2Twxnea_9NhIs-2lvK8g,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-csPmOCum83zGAi4FGlJerw
u-CgaxrZFHnfdXT8goelBTaA,WRITE_REVIEW{date:2015-05-29 19:15:56},r-csPmOCum83zGAi4FGlJerw
u-CgaxrZFHnfdXT8goelBTaA,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-CgaxrZFHnfdXT8goelBTaA,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-HcpKynn0qLRIQxMSeusyMw
u-I_wb3WV1EwwgH9i1ZrVkTw,WRITE_REVIEW{date:2016-01-19 05:49:24},r-HcpKynn0qLRIQxMSeusyMw
u-I_wb3WV1EwwgH9i1ZrVkTw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-I_wb3WV1EwwgH9i1ZrVkTw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-f2wKSFtK--YZ0TYzkuLnZA
u-re6Tp9Q8nCKXOjggP8m1JA,WRITE_REVIEW{date:2017-12-30 19:15:32},r-f2wKSFtK--YZ0TYzkuLnZA
u-re6Tp9Q8nCKXOjggP8m1JA,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-re6Tp9Q8nCKXOjggP8m1JA,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-fXOab7xcLwpnf-cGwJLJHg
u-oVThx4VpdF_IQjZRldcT6A,WRITE_REVIEW{date:2015-05-02 02:45:35},r-fXOab7xcLwpnf-cGwJLJHg
u-oVThx4VpdF_IQjZRldcT6A,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-oVThx4VpdF_IQjZRldcT6A,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-I1-HxLR6NNJq_qNm9j3E6w
u-x8lutXxvDde5ZoHqfZzumg,WRITE_REVIEW{date:2016-07-26 22:26:08},r-I1-HxLR6NNJq_qNm9j3E6w
u-x8lutXxvDde5ZoHqfZzumg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-x8lutXxvDde5ZoHqfZzumg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-OjyyZfNB51118L3-1T0_Sg
u-eJ00Pm6BVn91jySR6ETCag,WRITE_REVIEW{date:2015-05-15 02:32:58},r-OjyyZfNB51118L3-1T0_Sg
u-eJ00Pm6BVn91jySR6ETCag,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-eJ00Pm6BVn91jySR6ETCag,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-mbWoNr8DjYggHHcb8EGk0g
u-Vlp4qA2_MRv9hQvJsA6kyg,WRITE_REVIEW{date:2017-10-15 06:00:00},r-mbWoNr8DjYggHHcb8EGk0g
u-Vlp4qA2_MRv9hQvJsA6kyg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-Vlp4qA2_MRv9hQvJsA6kyg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-DKKU7XACZzmfBqoFjGhuMQ
u-t0e6NZ9ssaSpJQnsD4GDmw,WRITE_REVIEW{date:2016-05-09 03:03:22},r-DKKU7XACZzmfBqoFjGhuMQ
u-t0e6NZ9ssaSpJQnsD4GDmw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-t0e6NZ9ssaSpJQnsD4GDmw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-0SQUnQtAYOpSquyCJZEwiQ
u-IbL4upXbKhB-puX6ffQlww,WRITE_REVIEW{date:2016-10-16 03:54:25},r-0SQUnQtAYOpSquyCJZEwiQ
u-IbL4upXbKhB-puX6ffQlww,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-IbL4upXbKhB-puX6ffQlww,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-Lb5_wq4uwtyD930tb7G08A
u-WeHffRGwXVuqdQyOxsAg0Q,WRITE_REVIEW{date:2017-04-22 14:24:24},r-Lb5_wq4uwtyD930tb7G08A
u-WeHffRGwXVuqdQyOxsAg0Q,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-WeHffRGwXVuqdQyOxsAg0Q,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-RklruNhsiwK2RpkfAjrOXQ
u-hQ8zKPF90-hkLp_C_wYzsg,WRITE_REVIEW{date:2017-03-18 18:28:14},r-RklruNhsiwK2RpkfAjrOXQ
u-hQ8zKPF90-hkLp_C_wYzsg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-hQ8zKPF90-hkLp_C_wYzsg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-7ll19y8-Y8QrrnPThDMwrA
u-mvIEbcSMGrX7h_Z_J6Jcgg,WRITE_REVIEW{date:2017-09-13 01:49:31},r-7ll19y8-Y8QrrnPThDMwrA
u-mvIEbcSMGrX7h_Z_J6Jcgg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-mvIEbcSMGrX7h_Z_J6Jcgg,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-hqKV8qkCYM0IVNpyb2blwg
u-nrUz27WKP4CCRaVhacp4jw,WRITE_REVIEW{date:2016-08-05 17:46:08},r-hqKV8qkCYM0IVNpyb2blwg
u-nrUz27WKP4CCRaVhacp4jw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-nrUz27WKP4CCRaVhacp4jw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-FSy44YZjGC6II-1CrsgZ1Q
u-D3ubzB6RdOiMwJ6JFIL2Zw,WRITE_REVIEW{date:2015-01-25 16:39:48},r-FSy44YZjGC6II-1CrsgZ1Q
u-D3ubzB6RdOiMwJ6JFIL2Zw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-D3ubzB6RdOiMwJ6JFIL2Zw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-OatL5oR_mQ-7RiQuVywnuw
u-HazSV7hH9YrbDL6lOpS5Dg,WRITE_REVIEW{date:2014-07-17 22:23:25},r-OatL5oR_mQ-7RiQuVywnuw
u-HazSV7hH9YrbDL6lOpS5Dg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-HazSV7hH9YrbDL6lOpS5Dg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-kN6jecMhqPp-JNnQeGZUbg
u-94J1J7zJCVgfN8bz1qF-8g,WRITE_REVIEW{date:2015-07-19 19:07:43},r-kN6jecMhqPp-JNnQeGZUbg
u-94J1J7zJCVgfN8bz1qF-8g,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-94J1J7zJCVgfN8bz1qF-8g,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-JeCx7r-ryb_87-bVOPda2w
u-SKgQIHJVj7JU60kBKo8OZw,WRITE_REVIEW{date:2015-02-06 15:20:52},r-JeCx7r-ryb_87-bVOPda2w
u-SKgQIHJVj7JU60kBKo8OZw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-SKgQIHJVj7JU60kBKo8OZw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-hOIREx5o_gH_4l224trJ1g
u-pI6jn3YCp2jSa8dH0FxZWg,WRITE_REVIEW{date:2014-10-01 11:18:19},r-hOIREx5o_gH_4l224trJ1g
u-pI6jn3YCp2jSa8dH0FxZWg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-pI6jn3YCp2jSa8dH0FxZWg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-wxhSZrS9NPehb_xKhjtTIg
u-kKsSDWIEMg9A9obAaY_NIw,WRITE_REVIEW{date:2017-10-15 02:51:42},r-wxhSZrS9NPehb_xKhjtTIg
u-kKsSDWIEMg9A9obAaY_NIw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-kKsSDWIEMg9A9obAaY_NIw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-et5lp-Fh2n7ifxllGr0ijA
u-A_DdEIFJv5W-owkam1PSvw,WRITE_REVIEW{date:2015-12-12 21:36:03},r-et5lp-Fh2n7ifxllGr0ijA
u-A_DdEIFJv5W-owkam1PSvw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-A_DdEIFJv5W-owkam1PSvw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-Yw__xToQNktGdeaWG51Etw
u-brY1l1obnPNk-oyDcScyMw,WRITE_REVIEW{date:2016-09-21 23:35:29},r-Yw__xToQNktGdeaWG51Etw
u-brY1l1obnPNk-oyDcScyMw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-brY1l1obnPNk-oyDcScyMw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-xXFSQocRnlXMaYJBQVjVxA
u-cQrAV5NFK8vZ6qMiRLddVQ,WRITE_REVIEW{date:2016-06-06 15:59:15},r-xXFSQocRnlXMaYJBQVjVxA
u-cQrAV5NFK8vZ6qMiRLddVQ,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-cQrAV5NFK8vZ6qMiRLddVQ,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-xD3vq8qgZbDPD5hSUvtCfA
u-pMf7ybLSBGrR7ABPzv2bag,WRITE_REVIEW{date:2014-07-02 16:59:20},r-xD3vq8qgZbDPD5hSUvtCfA
u-pMf7ybLSBGrR7ABPzv2bag,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-pMf7ybLSBGrR7ABPzv2bag,RATE{star:4.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-wgkuazG0KNorqBdpMegfnA
u-iEy2zChmzGTdv9n0t_jEPw,WRITE_REVIEW{date:2018-07-01 16:07:41},r-wgkuazG0KNorqBdpMegfnA
u-iEy2zChmzGTdv9n0t_jEPw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-iEy2zChmzGTdv9n0t_jEPw,RATE{star:3.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-vq4JZ_lsmS_FR3IaAcMCfw
u-omMCW9cZNhmuue1sas2vFw,WRITE_REVIEW{date:2014-08-15 03:16:47},r-vq4JZ_lsmS_FR3IaAcMCfw
u-omMCW9cZNhmuue1sas2vFw,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-omMCW9cZNhmuue1sas2vFw,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-ZGS_iYEFizqepncSNXMs1w
u-J5eK0nDfQPlD0VeihS40kA,WRITE_REVIEW{date:2014-06-15 18:46:24},r-ZGS_iYEFizqepncSNXMs1w
u-J5eK0nDfQPlD0VeihS40kA,VISIT{count:2},b-scM6rLQqoz5dEIgwz_JFsg
u-J5eK0nDfQPlD0VeihS40kA,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,HAS_REVIEW,r-C0CRW9VBcoSz0MRVUevq1Q
u-MWtrV8O5NclWPrNvsxUVXg,WRITE_REVIEW{date:2015-06-02 04:41:01},r-C0CRW9VBcoSz0MRVUevq1Q
u-MWtrV8O5NclWPrNvsxUVXg,VISIT{count:1},b-scM6rLQqoz5dEIgwz_JFsg
u-MWtrV8O5NclWPrNvsxUVXg,RATE{star:5.0},b-scM6rLQqoz5dEIgwz_JFsg
b-scM6rLQqoz5dEIgwz_JFsg,LOCATED_IN,Fitchburg-United_States
Fitchburg-United_States,LOCATED_IN,United_States
b-eRZuxjnaMviiVyvhejwTBQ,HAS_CATEGORY,Ethnic_Food
