,u_id,user_id,user_name,gender,age,fans,review_count,average_stars,friends,u_menus,r_id,rest_id,rest_name,postal_code,city,state,country,rest_rating,category,menus,aspects,rating,timestamp
1076,1028,u-Beo8qoIWwsy5NHAb39xkKQ,Diane,1,25,2,45,3.81,[],['Chana Masala'],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",4.0,1551029236
1077,1029,u-fX6q5l5UsfBNubLndCE7eg,Sima,1,45,0,1,5.0,[],[],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1572767427
1078,1030,u-ppxumUWp3KWgxsbv3W_sdg,Rebecca,1,1,0,3,3.75,[],[],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1555506706
1079,1031,u-ySgudi16-WEjBdagdFTQkQ,Sirsha,0,18,8,206,4.02,[],['naan'],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1553418575
1080,1032,u-rov-lYHzxAlTKcu9pRbN8Q,Chandni,0,56,0,26,4.12,[],"['butter naan', 'karahi paneer', 'paneer', 'chili paneer']",32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1572608732
1081,1033,u-BZI6gBPd60ThqN7fMZcQSw,Bersabeh,1,45,0,3,2.5,[],[],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",3.0,1571317938
1082,1034,u-BpnEs8ZGrNLh1WNgXbTZLw,Grace,1,35,1,35,4.31,[],['buttery naan'],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1567933403
1083,1035,u-0UNsufPaK_K8ioCJgMhUBA,R,1,25,0,1,5.0,[],['chicken'],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1564638440
1084,1036,u-EpHjPLLhKtQPE-m02ZmCTw,Mihloti Florina,0,45,0,3,3.67,[],[],32,b-35KvoWbA3kEsdckaWqG3OA,Masala House Indian Bistro,15224,Pittsburgh,PA,United States,4.5,"['Indian', 'Vegetarian', 'Halal']","['tikka masala', 'Shrimp Chettinad', 'plain', 'Goat Gong', 'Goat Pepper Fry', 'gulab jamun', 'veg korma', 'goat', 'Samosa', 'biryani', 'paneer', 'chai', 'chili paneer', 'cauliflower korma', 'Chicken Tikka Masala', 'chutney', 'bread', 'Chicken masala', 'Goat', 'chicken vindaloo', 'butter naan', 'Chicken Spinach Dish', 'chicken', 'goat vindaloo', 'Chicken Tikka', 'Chana Masala', 'Curry', 'rabdi', 'mango lassi', 'karahi paneer', 'Saag paneer', 'lamb curry', 'naan', 'Garlic naan', 'Chicken Biryani', 'dinner', 'shrimp', 'Rabdi', 'Gobi Manchurian', 'Shrimp Tikka Masala', 'Rice', 'rice', 'Mango Mastani', 'spinach dal', 'buttery naan', 'crispy', 'pakora', 'masala chai']","['Staff', 'Service', 'Food', 'Menu', 'Decor', 'Taste', 'Parking', 'Food_Quality']",5.0,1551451138
1085,1037,u-_0lqX3m25K6qEkbLlY4DLQ,Larissa,1,25,0,1,5.0,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1376842416
1086,1038,u-dEW944sWJzmx_sc0_l4-BA,Kamal,0,18,2,60,4.22,[],"['butter chicken', 'naan']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1528739991
1087,1039,u-wu6KPWT04i56P4bB1iY73A,Julia,1,35,18,172,3.92,[],"['butter chicken', 'Tandoori Grill', 'sauce', 'salad', 'lamb', 'Samosa', 'naan']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1361805985
1088,1040,u-ZkVCUJM8pEE7TQ1tVU-3Bg,Gloria,1,25,0,4,4.25,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1374174161
1089,1041,u-xqddl659Tkw6cpb4BXCx0g,Alex,0,35,1,128,2.59,[],['Naan'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1487704274
1090,1042,u-93-9YVtwkn0b5k1VsyMiOg,A,1,25,0,35,3.76,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1374161908
1091,1043,u-idbqvka5fMTOjD68z4WRyQ,Munira,1,56,0,8,3.0,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1378729792
1092,1044,u-Xwnf20FKuikiHcSpcEbpKQ,Kenneth,0,18,275,6762,3.32,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1419144091
1093,1045,u-t4ODo7VLGp-ndZXaQWIQLw,Stephen,0,35,2,88,2.89,[],"['Samosa', 'vegetables', 'Tandoori Grill']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1503144644
1094,1046,u-9nVrOmQVKBLsHFNUzCIvoA,J,1,45,1,61,2.4,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",3.0,1430550690
1095,1047,u-oG_IJIGuJXgIUvG7yaysig,C.,1,45,0,8,3.38,[],['Tandoori Grill'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1368525719
1096,452,u-VbB0_jzI_DrnPY4DuROVkQ,Bruce,0,35,4,260,3.2,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",3.0,1525319197
1097,1048,u-quis0L_iyN20UqaICzVhuQ,James,0,25,0,7,3.0,[],"['Samosa', 'Tandoori Grill', 'Naan']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1456603294
1098,1049,u-Vl4t_hvukngrrcKZhJKRTw,Supreet,0,56,0,20,4.2,[],[],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1428312091
1099,1050,u-tHyEF0BrKBM6iiweEHCdmQ,Sasha,0,45,1,2,2.33,[],['Tandoori Grill'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",1.0,1406180170
1100,766,u-Zpk_NpxZ767LP3Zlw87y9w,Shari,1,45,4,133,3.79,[],"['Sauce', 'chicken', 'lassi']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",3.0,1466196617
1101,1051,u-MtEFndVMz8Fy6Zi9unRjbQ,Elisa,1,45,0,4,4.25,[],['Tandoori Grill'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",3.0,1443889902
1102,1052,u-E-F49aokwOCxGTf3cp_MXw,Marianne,1,18,11,86,4.48,[],"['Tandoori Grill', 'sauce', 'curry']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1387283970
1103,1053,u-CB8HcIxCmadtVtz3I6ecfg,Allan,0,18,1,35,3.43,[],"['Tandoori Grill', 'Beef Vindaloo']",33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",2.0,1388940129
1104,1054,u-JDhDhqBOwF-blQzlvDc2Pw,P,1,56,1,27,4.71,[],['Tandoori Grill'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1454605550
1105,1055,u-mMhGMBixFQKohgJoS-AH8g,Chris,0,1,0,8,3.63,[],['Pakora'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",4.0,1366657296
1106,1056,u-tXiNQfCEbGYPnEzn7GVMpw,Lori,1,35,0,9,4.44,[],['Biryani'],33,b-XvuUYiJYAAiNC4AmdbBZ8g,Tandoori Grill,T3C 1C2,Calgary,AB,Canada,4.0,"['Ethnic Food', 'Food', 'Indian', 'Specialty Food']","['butter chicken', 'Naan', 'meat chunks', 'Samosa', 'goat', 'vegetable', 'sauce', 'bread', 'curry', 'Biryani', 'butter naan', 'Tandoori Grill', 'Beef Vindaloo', 'salad', 'tomatoe soup', 'Pakora', 'Meat Samosa', 'naan', 'Palak paneer', 'vegetables', 'samosa', 'cauliflower', 'rice', 'lamb', 'Beef Samosa']","['Staff', 'Service', 'Food', 'Menu', 'Price', 'Delivery']",5.0,1407576758
